atlas,period,base_site,survey,trait_family,trait_value,n_species,trait_probability,expected_group_richness,expected_total_richness,site,X,Y
1,1970s,FF42,FF42_1,Foraging guild,Scolopacids,9,0.018429885173260416,1.2219288431871276,66.30148976511269,FF42,672500.2674698508,6162499.797357992
1,1970s,FF43,FF43_1,Foraging guild,Scolopacids,9,0.021966502896270806,1.4812963443150378,67.43432722586505,FF43,672500.289242156,6167499.784242888
1,1970s,FF44,FF44_1,Foraging guild,Scolopacids,9,0.01609873444698071,1.034126138271498,64.23648651869318,FF44,672500.2569006486,6172499.818821288
1,1970s,FF45,FF45_1,Foraging guild,Scolopacids,9,0.02559731687040844,1.2696282863462476,49.60005350459174,FF45,672500.298489102,6177499.7947630705
1,1970s,FF46,FF46_1,Foraging guild,Scolopacids,9,0.01783456333504717,0.9478991279535816,53.14955629392059,FF46,672500.2817369283,6182499.818284865
1,1970s,FF50,FF50_1,Foraging guild,Scolopacids,9,0.02989818846448109,1.8914427074131033,63.26278629423078,FF50,677500.2932886138,6152499.739124405
1,1970s,FF51,FF51_1,Foraging guild,Scolopacids,9,0.025565465864772558,1.571837992423159,61.48286132305701,FF51,677500.3033863106,6157499.735752224
1,1970s,BD99,BD99_1,Foraging guild,Scolopacids,9,0.030119657515170303,1.2916982806214334,42.88555671560497,BD99,497500.0340011228,6297499.6567514995
1,1970s,FF52,FF52_1,Foraging guild,Scolopacids,9,0.015925284517439513,0.9862302260610929,61.92857810364949,FF52,677500.247585791,6162499.780240425
1,1970s,FF53,FF53_1,Foraging guild,Scolopacids,9,0.01176231174221898,0.6351421066849054,53.99806777822102,FF53,677500.2543300018,6167499.7663993435
1,1970s,FF54,FF54_1,Foraging guild,Scolopacids,9,0.029609570209706046,2.0210072960420273,68.2552053855729,FF54,677500.2538217055,6172499.802859116
1,1970s,FF55,FF55_1,Foraging guild,Scolopacids,9,0.016977924684007762,0.8799564412272475,51.82944662583622,FF55,677500.2483948858,6177499.778318752
1,1970s,FF57,FF57_1,Foraging guild,Scolopacids,9,0.03112283645446544,1.806068491028999,58.03033067604184,FF57,677500.2630915587,6187499.882293927
1,1970s,FF60,FF60_1,Foraging guild,Scolopacids,9,0.030160776628260673,2.484302003010886,82.36863505308723,FF60,682500.2545312074,6152499.719203852
1,1970s,FF61,FF61_1,Foraging guild,Scolopacids,9,0.02663286150885515,0.9169315795401588,34.42857911588992,FF61,682500.2832841513,6157499.724413432
1,1970s,FF62,FF62_1,Foraging guild,Scolopacids,9,0.026063952675602745,1.9709933623779547,75.62142960084907,FF62,682500.2931610722,6162499.780151567
1,1970s,FF63,FF63_1,Foraging guild,Scolopacids,9,0.02231273016814864,1.561680466388946,69.99055940802083,FF63,682500.286603715,6167499.775118978
1,1970s,AE97,AE97_1,Foraging guild,Scolopacids,9,0.04012473174744224,1.01793506694034,25.369267845765187,AE97,447500.1513174165,6237499.67796077
1,1970s,FF64,FF64_1,Foraging guild,Scolopacids,9,0.0260677085762645,1.8257759448548538,70.03975587318337,FF64,682500.2567777862,6172499.820493967
1,1970s,FF65,FF65_1,Foraging guild,Scolopacids,9,0.01150919858723614,0.5184406380345962,45.04576353470467,FF65,682500.2689476068,6177499.807606941
1,1970s,FF66,FF66_1,Foraging guild,Scolopacids,9,0.016592536866105106,0.9450259256787689,56.954878768975256,FF66,682500.253306334,6182499.845007382
1,1970s,FF67,FF67_1,Foraging guild,Scolopacids,9,0.015283749753659332,0.748993223917159,49.005854975990445,FF67,682500.2749867147,6187499.824026549
1,1970s,FF69,FF69_1,Foraging guild,Scolopacids,9,0.009710570187897864,0.5166059096463824,53.20036822247786,FF69,682500.286269831,6197499.823893157
1,1970s,FF70,FF70_1,Foraging guild,Scolopacids,9,0.03158020047310804,2.8620565877672304,90.62819566976466,FF70,687500.2937067151,6152499.696531474
1,1970s,FF71,FF71_1,Foraging guild,Scolopacids,9,0.021572902997893495,1.542653633157761,71.50885688905173,FF71,687500.2797492278,6157499.717192857
1,1970s,FF72,FF72_1,Foraging guild,Scolopacids,9,0.02075795341129789,1.1682178873803157,56.27808600555448,FF72,687500.2940864991,6162499.791177767
1,1970s,FF73,FF73_1,Foraging guild,Scolopacids,9,0.026371303199097855,1.8980959956430226,71.97581330405981,FF73,687500.276108928,6167499.804490101
1,1970s,BE03,BE03_1,Foraging guild,Scolopacids,9,0.02288871227473095,1.0980602457534703,47.97387605617834,BE03,452500.11633685895,6217499.746191076
1,1970s,FF74,FF74_1,Foraging guild,Scolopacids,9,0.034871982765627724,2.3753429927245975,68.11608644937455,FF74,687500.2865121333,6172499.759767374
1,1970s,FF75,FF75_1,Foraging guild,Scolopacids,9,0.029735990819918498,2.25329492645871,75.7766889324351,FF75,687500.3181023151,6177499.768186162
1,1970s,FF76,FF76_1,Foraging guild,Scolopacids,9,0.044736015142903936,3.486782501045785,77.94128488886793,FF76,687500.3057092606,6182499.826981119
1,1970s,FF77,FF77_1,Foraging guild,Scolopacids,9,0.019714164830819357,1.0431971626098366,52.91612257289215,FF77,687500.3145880764,6187499.827555462
1,1970s,FF78,FF78_1,Foraging guild,Scolopacids,9,0.021578418304446668,1.4679439994134076,68.02834103512157,FF78,687500.2749215045,6192499.878377509
1,1970s,FF79,FF79_1,Foraging guild,Scolopacids,9,0.025123381827678135,1.6803785953004875,66.8850478341747,FF79,687500.3143556966,6197499.873560948
1,1970s,FF80,FF80_1,Foraging guild,Scolopacids,9,0.019416569860371633,1.380541380327362,71.10119811352398,FF80,692500.3003915065,6152499.665078906
1,1970s,FF81,FF81_1,Foraging guild,Scolopacids,9,0.018056700301062493,1.1047765032340173,61.18374258939271,FF81,692500.3087101678,6157499.713388103
1,1970s,FF82,FF82_1,Foraging guild,Scolopacids,9,0.021457708387150783,1.2608341551516107,58.75903113244927,FF82,692500.3342172247,6162499.7039436465
1,1970s,FF83,FF83_1,Foraging guild,Scolopacids,9,0.018445919448863993,0.9031357683863096,48.96127682276797,FF83,692500.3066476895,6167499.745143122
1,1970s,BE04,BE04_1,Foraging guild,Scolopacids,9,0.05995551050314009,2.1881448890021926,36.49614306740982,BE04,452500.11632998136,6222499.685172294
1,1970s,FF84,FF84_1,Foraging guild,Scolopacids,9,0.026513844099989775,1.5689153089414725,59.17343796036266,FF84,692500.2915752039,6172499.7284601815
1,1970s,FF86,FF86_1,Foraging guild,Scolopacids,9,0.02844640200341673,2.081633613979939,73.177395641456215,FF86,692500.3421648205,6182499.746437445
1,1970s,FF87,FF87_1,Foraging guild,Scolopacids,9,0.031040065199539113,1.8984898020176524,61.16255844868011,FF87,692500.3401528873,6187499.778193614
1,1970s,FF88,FF88_1,Foraging guild,Scolopacids,9,0.006759920214850997,0.2815233029103815,41.645950538276715,FF88,692500.3360075087,6192499.8630453255
1,1970s,FF89,FF89_1,Foraging guild,Scolopacids,9,0.025835999809297183,1.7777850761002236,68.81038431733077,FF89,692500.3322349075,6197499.889691258
1,1970s,FF90,FF90_1,Foraging guild,Scolopacids,9,0.01223489530025238,0.7425955937132732,60.694887491023735,FF90,697500.3486702319,6152499.738025841
1,1970s,FF91,FF91_1,Foraging guild,Scolopacids,9,0.013479873161508069,0.5668876720978837,42.05437731540664,FF91,697500.3229910781,6157499.709487912
1,1970s,FF92,FF92_1,Foraging guild,Scolopacids,9,0.02285197778820111,0.8808797514485802,38.54719970467477,FF92,697500.293774317,6162499.734567302
1,1970s,FF93,FF93_1,Foraging guild,Scolopacids,9,0.01362877377443025,0.6258621115794898,45.9221146332113,FF93,697500.3265644838,6167499.704813483
1,1970s,BE05,BE05_1,Foraging guild,Scolopacids,9,0.03846373530997107,1.9036852578416958,49.49298976036261,BE05,452500.15106356906,6227499.661355034
1,1970s,FF94,FF94_1,Foraging guild,Scolopacids,9,0.017412080902436122,0.7228699271305365,41.51542432986283,FF94,697500.3508075213,6172499.728548656
1,1970s,FF95,FF95_1,Foraging guild,Scolopacids,9,0.0478665960126074,2.8145273393522494,58.7994044659232,FF95,697500.3012456638,6177499.8028586125
1,1970s,FF96,FF96_1,Foraging guild,Scolopacids,9,0.03925056825154812,2.6335187976501,67.09504893718905,FF96,697500.3061860544,6182499.82213949
1,1970s,FF97,FF97_1,Foraging guild,Scolopacids,9,0.010229938047338174,0.4688858370706659,45.83467024931493,FF97,697500.3003211509,6187499.7834761925
1,1970s,FF98,FF98_1,Foraging guild,Scolopacids,9,0.011370409886565382,0.5522321917945688,48.56748325731462,FF98,697500.3387565847,6192499.800885114
1,1970s,FF99,FF99_1,Foraging guild,Scolopacids,9,0.005390317441463724,0.25442331691526693,47.20006190325204,FF99,697500.3563003049,6197499.871448284
1,1970s,FG04,FG04_1,Foraging guild,Scolopacids,9,0.026430868456588135,1.7810146257697084,67.38388595497604,FG04,652500.2116871931,6122499.731481395
1,1970s,FG05,FG05_1,Foraging guild,Scolopacids,9,0.03636325832461875,2.1339043948428733,58.682980930731716,FG05,652500.2171045082,6127499.660736048
1,1970s,BE06,BE06_1,Foraging guild,Scolopacids,9,0.07131956096903935,1.97500871371869,27.692384626092473,BE06,452500.1590520394,6232499.675403499
1,1970s,FG06,FG06_1,Foraging guild,Scolopacids,9,0.0061531600711366985,0.19002583279209218,30.882640886179306,FG06,652500.1805834217,6132499.7467744155
1,1970s,FG07,FG07_1,Foraging guild,Scolopacids,9,0.024897431010183213,0.9960727502735209,40.00704931629776,FG07,652500.1714465149,6137499.7692362005
1,1970s,FG08,FG08_1,Foraging guild,Scolopacids,9,0.019382311666726996,1.2590737661151428,64.95993810049784,FG08,652500.1877744175,6142499.728074739
1,1970s,FG09,FG09_1,Foraging guild,Scolopacids,9,0.028609555972263678,1.6123427434825643,56.35679019435654,FG09,652500.2237905464,6147499.734495867
1,1970s,FG14,FG14_1,Foraging guild,Scolopacids,9,0.011423159688080855,0.4614064795346471,40.392193765450685,FG14,657500.2100665862,6122499.639163951
1,1970s,FG15,FG15_1,Foraging guild,Scolopacids,9,0.011274538159963357,0.5271645813480639,46.75708874888203,FG15,657500.1898129255,6127499.635449556
1,1970s,FG16,FG16_1,Foraging guild,Scolopacids,9,0.0041054059126100296,0.14607127627570254,35.58022748177831,FG16,657500.1792098745,6132499.679580689
1,1970s,FG17,FG17_1,Foraging guild,Scolopacids,9,0.009310145736953029,0.38751381853104777,41.622744635775284,FG17,657500.1763130119,6137499.771510345
1,1970s,FG18,FG18_1,Foraging guild,Scolopacids,9,0.024347260298084813,1.6519757767941134,67.85058181367782,FG18,657500.1871278463,6142499.68869132
1,1970s,BE07,BE07_1,Foraging guild,Scolopacids,9,0.07662401483846369,4.632830780354782,60.46186420956365,BE07,452500.1397759422,6237499.615993101
1,1970s,FG19,FG19_1,Foraging guild,Scolopacids,9,0.021057841573654094,1.2485834330271077,59.29303953873585,FG19,657500.1978004752,6147499.764823828
1,1970s,FG24,FG24_1,Foraging guild,Scolopacids,9,0.007487383596509818,0.29466830299849944,39.35531006263077,FG24,662500.1893252225,6122499.713272569
1,1970s,FG25,FG25_1,Foraging guild,Scolopacids,9,0.0058111966537237715,0.23542413061104506,40.512160341396644,FG25,662500.212405978,6127499.6770139495
1,1970s,FG26,FG26_1,Foraging guild,Scolopacids,9,0.012894239005192673,0.6637150361140892,51.47376559770629,FG26,662500.2293112001,6132499.688712805
1,1970s,FG27,FG27_1,Foraging guild,Scolopacids,9,0.027920349556227995,1.9478023020280453,69.762819340976435,FG27,662500.2380894625,6137499.748319519
1,1970s,FG28,FG28_1,Foraging guild,Scolopacids,9,0.02966507179635737,2.383080842965382,80.33288641013857,FG28,662500.2408897995,6142499.744536591
1,1970s,FG29,FG29_1,Foraging guild,Scolopacids,9,0.021505851594449222,1.5994257255133544,74.37165268666575,FG29,662500.2357788663,6147499.677311915
1,1970s,FG33,FG33_1,Foraging guild,Scolopacids,9,0.02479623559811526,1.4599871868746992,58.879388409491945,FG33,667500.2205645419,6117499.620359663
1,1970s,BE08,BE08_1,Foraging guild,Scolopacids,9,0.0721286426980589,4.439011299967137,61.542975632433446,BE08,452500.095196037,6242499.594395928
1,1970s,FG34,FG34_1,Foraging guild,Scolopacids,9,0.02765410823836696,1.7710801550702624,64.04401616585446,FG34,667500.2407739353,6122499.62178409
1,1970s,FG35,FG35_1,Foraging guild,Scolopacids,9,0.0060519657229215346,0.2821685679729952,46.624283892470686,FG35,667500.2410699656,6127499.67131439
1,1970s,FG36,FG36_1,Foraging guild,Scolopacids,9,0.0208556929794071,1.4855843397309185,71.23159806762517,FG36,667500.223709299,6132499.657654755
1,1970s,FG37,FG37_1,Foraging guild,Scolopacids,9,0.029984170556537494,2.3605801644742614,78.72754592371342,FG37,667500.2459156871,6137499.694400441
1,1970s,FG38,FG38_1,Foraging guild,Scolopacids,9,0.009687211270667883,0.46985998734366985,48.50312171536602,FG38,667500.246432031,6142499.6678515
1,1970s,FG39,FG39_1,Foraging guild,Scolopacids,9,0.00933602800570592,0.3899949201260175,41.77310949449418,FG39,667500.2190836334,6147499.6891986625
1,1970s,FG43,FG43_1,Foraging guild,Scolopacids,9,0.04424185099481626,3.897833997121774,88.10286887812347,FG43,672500.2258820928,6117499.596572478
1,1970s,FG44,FG44_1,Foraging guild,Scolopacids,9,0.03034564198997663,2.2697597404836563,74.79689311675703,FG44,672500.2404861517,6122499.693047497
1,1970s,BE09,BE09_1,Foraging guild,Scolopacids,9,0.06313150583777147,3.2533610151379797,51.53308117658583,BE09,452500.0878081365,6247499.609894695
1,1970s,FG45,FG45_1,Foraging guild,Scolopacids,9,0.018757963728457776,1.2305185541834063,65.59979387936346,FG45,672500.2238220301,6127499.726472702
1,1970s,FG46,FG46_1,Foraging guild,Scolopacids,9,0.02654314990880882,2.0298742169283543,76.4745037383338,FG46,672500.2374023632,6132499.69926705
1,1970s,FG47,FG47_1,Foraging guild,Scolopacids,9,0.02400236696338445,1.57574697138475,65.64964921120271,FG47,672500.2747216006,6137499.722619677
1,1970s,FG48,FG48_1,Foraging guild,Scolopacids,9,0.020378319585163843,0.9871129241956371,48.43936812701138,FG48,672500.2746404527,6142499.682758598
1,1970s,FG49,FG49_1,Foraging guild,Scolopacids,9,0.032723001158762324,1.5521062302944337,47.43165893507363,FG49,672500.2308515612,6147499.690869135
1,1970s,FG51,FG51_1,Foraging guild,Scolopacids,9,0.042168044825345745,1.356734091399523,32.1744604716422,FG51,677500.2769194953,6107499.589955671
1,1970s,FG52,FG52_1,Foraging guild,Scolopacids,9,0.034882221333236436,1.4302472488223643,41.00218375312004,FG52,677500.260739334,6112499.577837041
1,1970s,FG53,FG53_1,Foraging guild,Scolopacids,9,0.018712393771960413,1.189254203619665,63.554359645942405,FG53,677500.2611837294,6117499.616630811
1,1970s,FG54,FG54_1,Foraging guild,Scolopacids,9,0.017420928708022712,1.1411391219670923,65.50392008903482,FG54,677500.2760694259,6122499.706284379
1,1970s,FG55,FG55_1,Foraging guild,Scolopacids,9,0.01793317364653994,1.2589551617817651,70.20258581083166,FG55,677500.2485989162,6127499.621722549
1,1970s,FG56,FG56_1,Foraging guild,Scolopacids,9,0.02342669029927062,1.2101167382085074,51.65547171834956,FG56,677500.2903632673,6132499.70169495
1,1970s,FG57,FG57_1,Foraging guild,Scolopacids,9,0.008153084167602846,0.3303626657448927,40.51996262440466,FG57,677500.2811134357,6137499.718577848
1,1970s,FG58,FG58_1,Foraging guild,Scolopacids,9,0.01089289884536461,0.4799440531381565,44.06026898362258,FG58,677500.2822108439,6142499.674861006
1,1970s,FG59,FG59_1,Foraging guild,Scolopacids,9,0.015853848125632414,0.8628846350853785,54.42745687025167,FG59,677500.2869998979,6147499.681728301
1,1970s,FG60,FG60_1,Foraging guild,Scolopacids,9,0.020386896501557214,1.0973336883165603,53.825440681113115,FG60,682500.2334478453,6102499.59563694
1,1970s,FG62,FG62_1,Foraging guild,Scolopacids,9,0.006554602415774796,0.2798798258103264,42.69974104558145,FG62,682500.2601156291,6112499.636107586
1,1970s,FG63,FG63_1,Foraging guild,Scolopacids,9,0.015348661499131156,0.7332254970764325,47.77129895775852,FG63,682500.2782719862,6117499.677322921
1,1970s,FG64,FG64_1,Foraging guild,Scolopacids,9,0.012078584616582778,0.4273205795148533,35.378365353187306,FG64,682500.2997839985,6122499.658293756
1,1970s,BE11,BE11_1,Foraging guild,Scolopacids,9,0.057960976197249756,3.5107384861211495,60.57072734892505,BE11,457500.10127285187,6207499.743524788
1,1970s,FG65,FG65_1,Foraging guild,Scolopacids,9,0.021940458150257944,1.4369759802600113,65.4943470377403,FG65,682500.2543705795,6127499.687580657
1,1970s,FG66,FG66_1,Foraging guild,Scolopacids,9,0.03295063522387419,2.5868757554887543,78.50761412983167,FG66,682500.2715598893,6132499.659124765
1,1970s,FG68,FG68_1,Foraging guild,Scolopacids,9,0.017367850753331384,0.8674908493416937,49.948082906878824,FG68,682500.2850436782,6142499.643376395
1,1970s,FG69,FG69_1,Foraging guild,Scolopacids,9,0.016789024419373653,0.8180239066289988,48.72373082530287,FG69,682500.2769601031,6147499.655967729
1,1970s,FG70,FG70_1,Foraging guild,Scolopacids,9,0.013579728328357422,0.6952443813357676,51.197223134718115,FG70,687500.2749447277,6102499.555240454
1,1970s,FG71,FG71_1,Foraging guild,Scolopacids,9,0.014061359428379392,0.7865408265846681,55.936328958153865,FG71,687500.2711367387,6107499.614428979
1,1970s,FG72,FG72_1,Foraging guild,Scolopacids,9,0.00786899289521472,0.33301052895136246,42.319332776863014,FG72,687500.2596549657,6112499.613608101
1,1970s,FG73,FG73_1,Foraging guild,Scolopacids,9,0.019068625035848052,0.9048035323889057,47.449857065620655,FG73,687500.2973089004,6117499.666636524
1,1970s,FG74,FG74_1,Foraging guild,Scolopacids,9,0.011190464937843462,0.4000176220212076,35.74629152971511,FG74,687500.3227844504,6122499.659540088
1,1970s,AE98,AE98_1,Foraging guild,Scolopacids,9,0.07186868523176652,4.760787131473403,66.24285829246112,AE98,447500.15313399426,6242499.6437634
1,1970s,BE12,BE12_1,Foraging guild,Scolopacids,9,0.026790328921311272,1.1409691818611525,42.5888455947075,BE12,457500.1500305779,6212499.741318243
1,1970s,FG75,FG75_1,Foraging guild,Scolopacids,9,0.025397074910412553,1.633568310401981,64.32112029296074,FG75,687500.2656673533,6127499.700801892
1,1970s,FG76,FG76_1,Foraging guild,Scolopacids,9,0.02233209021599135,1.6136660166726862,72.25772424639355,FG76,687500.3190664198,6132499.68719706
1,1970s,FG77,FG77_1,Foraging guild,Scolopacids,9,0.009348434724547243,0.5628676027263505,60.209823281791266,FG77,687500.2854871633,6137499.721830154
1,1970s,FG78,FG78_1,Foraging guild,Scolopacids,9,0.017437698450419505,1.1026025222634444,63.23096625385896,FG78,687500.294305089,6142499.698789443
1,1970s,FG79,FG79_1,Foraging guild,Scolopacids,9,0.02233621810548012,1.5924437991270346,71.29424469294261,FG79,687500.2751403373,6147499.7265565675
1,1970s,FG80,FG80_1,Foraging guild,Scolopacids,9,0.010957389773549868,0.3740859870829086,34.14006390335021,FG80,692500.2601699218,6102499.523256032
1,1970s,FG81,FG81_1,Foraging guild,Scolopacids,9,0.02215810321418046,1.3584583749008257,61.30752085455838,FG81,692500.2449257197,6107499.60061101
1,1970s,FG82,FG82_1,Foraging guild,Scolopacids,9,0.02237916536677297,1.3196548073716057,58.96800822299376,FG82,692500.270379107,6112499.620822028
1,1970s,FG83,FG83_1,Foraging guild,Scolopacids,9,0.018973422373699107,0.9039263655722776,47.6417141709393,FG83,692500.2704610613,6117499.581073102
1,1970s,FG84,FG84_1,Foraging guild,Scolopacids,9,0.013420979310910425,0.49091336396507096,36.57805832142136,FG84,692500.3017700722,6122499.5952903135
1,1970s,BE13,BE13_1,Foraging guild,Scolopacids,9,0.015259207829652234,0.631464419128291,41.38251645679843,BE13,457500.15345753945,6217499.776981724
