atlas,period,response,survey,site,base_site,X,Y,value
3,2010s,beta_turnover,CE90_3,CE90,CE90,547500.0112863941,6202499.766809329,0.14556747418904187
3,2010s,beta_turnover,CE91_3,CE91,CE91,547500.0158636335,6207499.701018751,0.1520397458276256
3,2010s,beta_turnover,CE92_3,CE92,CE92,547500.0503056952,6212499.673195112,0.1631649626205679
3,2010s,beta_turnover,CE93_3,CE93,CE93,547500.0516845292,6217499.682626755,0.18169340537546572
3,2010s,beta_turnover,CE94_3,CE94,CE94,547500.0194965032,6222499.7292875815,0.19356961333827014
3,2010s,beta_turnover,CE95_3,CE95,CE95,547500.0165332087,6227499.702541236,0.2281132078259957
3,2010s,beta_turnover,CE96_3,CE96,CE96,547499.9788540612,6232499.712970672,0.173922208354742
3,2010s,beta_turnover,CE97_3,CE97,CE97,547499.9691090817,6237499.649938437,0.14619642331201005
3,2010s,beta_turnover,CE98_3,CE98,CE98,547499.9234977771,6242499.624028113,0.17180985163671206
3,2010s,beta_turnover,CE99_3,CE99,CE99,547499.9032871589,6247499.63590194,0.15402919831787498
3,2010s,beta_turnover,CF00_3,CF00,CF00,502500.02028222225,6152499.89145135,0.14737754980670664
3,2010s,beta_turnover,CF10_3,CF10,CF10,507500.04285710165,6152499.805047145,0.1827296812242541
3,2010s,beta_turnover,CF11_3,CF11,CF11,507500.05492596835,6157499.834451183,0.1908883992060134
3,2010s,beta_turnover,CF12_3,CF12,CF12,507500.04327710776,6162499.789395868,0.18922685513291473
3,2010s,beta_turnover,CF13_3,CF13,CF13,507500.0706404502,6167499.781255058,0.19436097411035158
3,2010s,beta_turnover,CF14_3,CF14,CF14,507500.0739329783,6172499.809900087,0.19017828509584478
3,2010s,beta_turnover,CF15_3,CF15,CF15,507500.0533334287,6177499.764015607,0.2023711300301181
3,2010s,beta_turnover,CF16_3,CF16,CF16,507500.07135441876,6182499.754977835,0.15261277579313975
3,2010s,beta_turnover,CF17_3,CF17,CF17,507500.0651289864,6187499.782657654,0.2058839507239624
3,2010s,beta_turnover,CF18_3,CF18,CF18,507500.03483679594,6192499.735736998,0.16955497711157572
3,2010s,beta_turnover,CF19_3,CF19,CF19,507500.0425821252,6197499.836890889,0.18343021829745293
3,2010s,beta_turnover,CF20_3,CF20,CF20,512500.0890358579,6152499.85022648,0.19811137692077813
3,2010s,beta_turnover,CF21_3,CF21,CF21,512500.0804062962,6157499.787179069,0.17733090680776092
3,2010s,beta_turnover,CF22_3,CF22,CF22,512500.03149114567,6162499.872222402,0.1952506420670825
3,2010s,beta_turnover,CF23_3,CF23,CF23,512500.06907642435,6167499.771820084,0.1940935971753602
3,2010s,beta_turnover,CF24_3,CF24,CF24,512500.06605251407,6172499.819464415,0.18310563376711034
3,2010s,beta_turnover,CF25_3,CF25,CF25,512500.02303446684,6177499.792549392,0.19564010285204655
3,2010s,beta_turnover,CF26_3,CF26,CF26,512500.0651124667,6182499.802702072,0.1548270804514821
3,2010s,beta_turnover,CF27_3,CF27,CF27,512500.06655589637,6187499.849542149,0.1713046034391867
3,2010s,beta_turnover,CF28_3,CF28,CF28,512500.0276656862,6192499.82175148,0.17918969535346677
3,2010s,beta_turnover,CF29_3,CF29,CF29,512500.0730969767,6197499.830959868,0.17077271575876032
3,2010s,beta_turnover,CF30_3,CF30,CF30,517500.0490080542,6152499.803977083,0.16473342784555936
3,2010s,beta_turnover,CF31_3,CF31,CF31,517500.08229393145,6157499.880785225,0.15533450571018984
3,2010s,beta_turnover,CF32_3,CF32,CF32,517500.05984277924,6162499.883060531,0.18632272010390932
3,2010s,beta_turnover,CF33_3,CF33,CF33,517500.0445604493,6167499.811028843,0.19246213930266826
3,2010s,beta_turnover,CF34_3,CF34,CF34,517500.0357638052,6172499.775957468,0.19710627515898874
3,2010s,beta_turnover,CF35_3,CF35,CF35,517500.0332116384,6177499.777824086,0.1843268385170937
3,2010s,beta_turnover,CF36_3,CF36,CF36,517500.0366625694,6182499.816606281,0.15997101391854837
3,2010s,beta_turnover,CF37_3,CF37,CF37,517500.04632165184,6187499.780987112,0.17536522226887746
3,2010s,beta_turnover,CF38_3,CF38,CF38,517500.061502076,6192499.782236776,0.164770980173688
3,2010s,beta_turnover,CF39_3,CF39,CF39,517500.08196195716,6197499.820332571,0.16869233188004934
3,2010s,beta_turnover,CF40_3,CF40,CF40,522500.0642822681,6152499.88918984,0.18059210686241237
3,2010s,beta_turnover,CF41_3,CF41,CF41,522500.0773326165,6157499.892575038,0.17376671668267887
3,2010s,beta_turnover,CF42_3,CF42,CF42,522500.08171073144,6162499.821689351,0.1499073917697932
3,2010s,beta_turnover,CF43_3,CF43,CF43,522500.0766004052,6167499.787798728,0.1676725398531988
3,2010s,beta_turnover,CF44_3,CF44,CF44,522500.0617534066,6172499.790880593,0.16193240745534399
3,2010s,beta_turnover,CF45_3,CF45,CF45,522500.0369213511,6177499.830912278,0.15613300417382955
3,2010s,beta_turnover,CF46_3,CF46,CF46,522500.06514195283,6182499.796901118,0.1468479417965685
3,2010s,beta_turnover,CF47_3,CF47,CF47,522500.02009768866,6187499.799469306,0.17114085109833257
3,2010s,beta_turnover,CF48_3,CF48,CF48,522500.02689213475,6192499.839240847,0.17233363643121208
3,2010s,beta_turnover,CF49_3,CF49,CF49,522500.0856363534,6197499.8048974695,0.21761995594329767
3,2010s,beta_turnover,CF50_3,CF50,CF50,527500.0886990835,6152499.883027053,0.18240467765812288
3,2010s,beta_turnover,CF51_3,CF51,CF51,527500.0818896274,6157499.8224678775,0.18884344807305548
3,2010s,beta_turnover,CF52_3,CF52,CF52,527500.0497756924,6162499.798923867,0.16817974533329277
3,2010s,beta_turnover,CF53_3,CF53,CF53,527500.0550309606,6167499.812767024,0.1522132215846888
3,2010s,beta_turnover,CF54_3,CF54,CF54,527500.0343271294,6172499.863579813,0.16717145287182308
3,2010s,beta_turnover,CF55_3,CF55,CF55,527500.0508941073,6177499.840442368,0.17812823223658963
3,2010s,beta_turnover,CF56_3,CF56,CF56,527500.0408488035,6182499.854226997,0.15333037532175622
3,2010s,beta_turnover,CF57_3,CF57,CF57,527500.0672787909,6187499.794012441,0.1577089267287623
3,2010s,beta_turnover,CF58_3,CF58,CF58,527500.0664424137,6192499.770672006,0.1511788768730113
3,2010s,beta_turnover,CF59_3,CF59,CF59,527500.0380833544,6197499.784182167,0.1738640609871268
3,2010s,beta_turnover,CF60_3,CF60,CF60,532500.0746473216,6152499.896262771,0.1850214385228444
3,2010s,beta_turnover,CF61_3,CF61,CF61,532500.0476127628,6157499.892527556,0.1548354216441405
3,2010s,beta_turnover,CF62_3,CF62,CF62,532500.0430350703,6162499.81496773,0.17469598299241038
3,2010s,beta_turnover,CF63_3,CF63,CF63,532500.058788367,6167499.886138109,0.15568623031175943
3,2010s,beta_turnover,CF64_3,CF64,CF64,532500.0331872304,6172499.882969435,0.19536999729573476
3,2010s,beta_turnover,CF65_3,CF65,CF65,532500.028758022,6177499.805903052,0.17697850992408376
3,2010s,beta_turnover,CF66_3,CF66,CF66,532500.0433655721,6182499.877498317,0.15938503075846022
3,2010s,beta_turnover,CF67_3,CF67,CF67,532500.016379806,6187499.763386833,0.16330709442938623
3,2010s,beta_turnover,CF68_3,CF68,CF68,532500.0701839877,6192499.798358294,0.15671049996665676
3,2010s,beta_turnover,CF69_3,CF69,CF69,532500.0807532563,6197499.758865873,0.1886542469707604
3,2010s,beta_turnover,CF70_3,CF70,CF70,537500.1021949608,6152499.817917419,0.1840285645252213
3,2010s,beta_turnover,CF71_3,CF71,CF71,537500.0550795781,6157499.88048536,0.15673098941593974
3,2010s,beta_turnover,CF72_3,CF72,CF72,537500.0774855074,6162499.869807724,0.16489366317967577
3,2010s,beta_turnover,CF73_3,CF73,CF73,537500.0419040467,6167499.89607103,0.16557585007688755
3,2010s,beta_turnover,CF74_3,CF74,CF74,537500.0118776582,6172499.848500056,0.1819872267338489
3,2010s,beta_turnover,CF75_3,CF75,CF75,537500.0487537576,6177499.838899511,0.15893368052581808
3,2010s,beta_turnover,CF76_3,CF76,CF76,537500.0264034058,6182499.866166838,0.15458780184893886
3,2010s,beta_turnover,CF77_3,CF77,CF77,537500.0707976818,6187499.82006512,0.1682409174070298
3,2010s,beta_turnover,CF78_3,CF78,CF78,537500.0551390985,6192499.810781486,0.1525223318816683
3,2010s,beta_turnover,CF79_3,CF79,CF79,537500.0416532608,6197499.838831865,0.15504382939870529
3,2010s,beta_turnover,CF80_3,CF80,CF80,542500.0592552546,6152499.8693641145,0.17935934918979582
3,2010s,beta_turnover,CF81_3,CF81,CF81,542500.0565058092,6157499.897039448,0.1910288697633742
3,2010s,beta_turnover,CF82_3,CF82,CF82,542500.0441988781,6162499.850954939,0.1601974431539958
3,2010s,beta_turnover,CF83_3,CF83,CF83,542500.0207665939,6167499.842372999,0.17193047083877674
3,2010s,beta_turnover,CF84_3,CF84,CF84,542500.048573576,6172499.871880924,0.1633080951055914
3,2010s,beta_turnover,CF85_3,CF85,CF85,542500.0024235704,6177499.826941581,0.17042957772318867
3,2010s,beta_turnover,CF86_3,CF86,CF86,542500.0063853149,6182499.82004259,0.17029586535565533
3,2010s,beta_turnover,CF87_3,CF87,CF87,542500.0597483467,6187499.851160479,0.14527172450647538
3,2010s,beta_turnover,CF88_3,CF88,CF88,542500.0377536514,6192499.807753425,0.1605928570513933
3,2010s,beta_turnover,CF89_3,CF89,CF89,542500.064030432,6197499.802313068,0.1649025462785563
3,2010s,beta_turnover,CF90_3,CF90,CF90,547500.0889142159,6152499.94029991,0.19310645010947255
3,2010s,beta_turnover,CF91_3,CF91,CF91,547500.0678756869,6157499.942027305,0.18613132211827724
3,2010s,beta_turnover,CF92_3,CF92,CF92,547500.021346869,6162499.870003907,0.18449418134772086
3,2010s,beta_turnover,CF93_3,CF93,CF93,547500.0105560533,6167499.836173768,0.1685889896751292
3,2010s,beta_turnover,CF94_3,CF94,CF94,547500.0347869882,6172499.840513072,0.18259957416830594
3,2010s,beta_turnover,CF95_3,CF95,CF95,547500.030537062,6177499.882314021,0.15273128876232525
3,2010s,beta_turnover,CF96_3,CF96,CF96,547499.9985196197,6182499.850260958,0.15015711278329216
3,2010s,beta_turnover,CF97_3,CF97,CF97,547499.999664888,6187499.856302122,0.14309073694912752
3,2010s,beta_turnover,CF98_3,CF98,CF98,547500.0344730752,6192499.789121118,0.16462798946421991
3,2010s,beta_turnover,CF99_3,CF99,CF99,547500.0385143282,6197499.759298731,0.14482786349356574
3,2010s,beta_turnover,CG00_3,CG00,CG00,502500.0261580071,6102499.830919192,0.22656687232547776
3,2010s,beta_turnover,CG01_3,CG01,CG01,502500.07264854916,6107499.815118513,0.22345084732720338
3,2010s,beta_turnover,CG02_3,CG02,CG02,502500.04775678914,6112499.836347805,0.185048934520623
3,2010s,beta_turnover,CG03_3,CG03,CG03,502500.0153410255,6117499.894620556,0.16393813283372702
3,2010s,beta_turnover,CG04_3,CG04,CG04,502500.03903347667,6122499.878665998,0.1786323955782249
3,2010s,beta_turnover,CG05_3,CG05,CG05,502500.0550520218,6127499.899711133,0.20685229612306463
3,2010s,beta_turnover,CG06_3,CG06,CG06,502500.0634538295,6132499.846448853,0.16222002704043267
3,2010s,beta_turnover,CG07_3,CG07,CG07,502500.0641750675,6137499.830142095,0.14654725164498336
3,2010s,beta_turnover,CG08_3,CG08,CG08,502500.0572123166,6142499.850769465,0.14707717361907216
3,2010s,beta_turnover,CG09_3,CG09,CG09,502500.0425621639,6147499.908309469,0.1632590444308664
3,2010s,beta_turnover,CG10_3,CG10,CG10,507500.0814512452,6102499.76344352,0.2090094446855248
3,2010s,beta_turnover,CG11_3,CG11,CG11,507500.0744522167,6107499.868036532,0.19776422935470742
3,2010s,beta_turnover,CG12_3,CG12,CG12,507500.0445943599,6112499.787116632,0.16485110019967605
3,2010s,beta_turnover,CG13_3,CG13,CG13,507500.0549592401,6117499.854614016,0.15139325630779304
3,2010s,beta_turnover,CG14_3,CG14,CG14,507500.0421171495,6122499.847835636,0.17373068849402504
3,2010s,beta_turnover,CG15_3,CG15,CG15,507500.0693758277,6127499.878149052,0.17913762951144999
3,2010s,beta_turnover,CG16_3,CG16,CG16,507500.07326439786,6132499.834140972,0.1744724016665466
3,2010s,beta_turnover,CG17_3,CG17,CG17,507500.0535864384,6137499.82707415,0.1740680351887756
3,2010s,beta_turnover,CG18_3,CG18,CG18,507500.073619542,6142499.857033516,0.17157053496773642
3,2010s,beta_turnover,CG19_3,CG19,CG19,507500.0701088966,6147499.8126028655,0.16747874347951494
3,2010s,beta_turnover,CG20_3,CG20,CG20,512500.0319054312,6102499.844468651,0.21069814505679824
3,2010s,beta_turnover,CG21_3,CG21,CG21,512500.0357352239,6107499.856263293,0.2302649276600231
3,2010s,beta_turnover,CG22_3,CG22,CG22,512500.0646570594,6112499.793975682,0.1552338326768803
3,2010s,beta_turnover,CG23_3,CG23,CG23,512500.05417142104,6117499.879970967,0.16100123415666778
3,2010s,beta_turnover,CG24_3,CG24,CG24,512500.06845735124,6122499.891840113,0.16666279383673552
3,2010s,beta_turnover,CG25_3,CG25,CG25,512500.04378025915,6127499.829381491,0.1577538033340388
3,2010s,beta_turnover,CG26_3,CG26,CG26,512500.0432435217,6132499.804034855,0.15797124400532045
3,2010s,beta_turnover,CG27_3,CG27,CG27,512500.0666142674,6137499.81577886,0.1699338343912998
3,2010s,beta_turnover,CG28_3,CG28,CG28,512500.05037127464,6142499.864413771,0.15823108963809823
3,2010s,beta_turnover,CG29_3,CG29,CG29,512500.0580272434,6147499.838808023,0.20095904133072873
3,2010s,beta_turnover,CG30_3,CG30,CG30,517500.0850923214,6102499.851813918,0.1899132199201806
3,2010s,beta_turnover,CG31_3,CG31,CG31,517500.03616525023,6107499.779897026,0.15937859502273058
3,2010s,beta_turnover,CG32_3,CG32,CG32,517500.05973960727,6112499.856739236,0.1826201286897518
3,2010s,beta_turnover,CG33_3,CG33,CG33,517500.09258431836,6117499.859506801,0.17241198684588133
3,2010s,beta_turnover,CG34_3,CG34,CG34,517500.0708866396,6122499.7879263675,0.18182884783884942
3,2010s,beta_turnover,CG35_3,CG35,CG35,517500.05725256196,6127499.864792685,0.16969075607970713
3,2010s,beta_turnover,CG36_3,CG36,CG36,517500.0523168775,6132499.867515854,0.14997795729018665
3,2010s,beta_turnover,CG37_3,CG37,CG37,517500.0558418394,6137499.796071852,0.14161308184247148
3,2010s,beta_turnover,CG38_3,CG38,CG38,517500.06670979614,6142499.873010728,0.17815048953326498
3,2010s,beta_turnover,CG39_3,CG39,CG39,517500.085559445,6147499.875737379,0.18224534891740338
3,2010s,beta_turnover,CG40_3,CG40,CG40,522500.06529288803,6102499.784827596,0.1717819392289541
3,2010s,beta_turnover,CG41_3,CG41,CG41,522500.09106030304,6107499.750314869,0.15123815243931427
3,2010s,beta_turnover,CG42_3,CG42,CG42,522500.10963438044,6112499.8643271355,0.14705355049653598
3,2010s,beta_turnover,CG43_3,CG43,CG43,522500.0588031039,6117499.7926761545,0.15093919536265618
3,2010s,beta_turnover,CG44_3,CG44,CG44,522500.06400440924,6122499.869828019,0.18665921997645132
3,2010s,beta_turnover,CG45_3,CG45,CG45,522500.0623966084,6127499.872873877,0.1557047201029582
3,2010s,beta_turnover,CG46_3,CG46,CG46,522500.1171677176,6132499.802111141,0.17732239666945343
3,2010s,beta_turnover,CG47_3,CG47,CG47,522500.100007084,6137499.879444241,0.1575376794721395
3,2010s,beta_turnover,CG48_3,CG48,CG48,522500.0753009223,6142499.8826015685,0.16060398052320343
3,2010s,beta_turnover,CG49_3,CG49,CG49,522500.10602128954,6147499.8118807655,0.17781281096106105
3,2010s,beta_turnover,CG50_3,CG50,CG50,527500.1154138149,6102499.755272231,0.16737397661999268
3,2010s,beta_turnover,CG51_3,CG51,CG51,527500.0883420453,6107499.766859397,0.1678545014754271
3,2010s,beta_turnover,CG52_3,CG52,CG52,527500.1027918415,6112499.816082941,0.14711308283468272
3,2010s,beta_turnover,CG53_3,CG53,CG53,527500.0953342962,6117499.791246452,0.1515821120256419
3,2010s,beta_turnover,CG54_3,CG54,CG54,527500.065031351,6122499.803608584,0.2312299671455676
3,2010s,beta_turnover,CG55_3,CG55,CG55,527500.0751332948,6127499.853540434,0.16264678185336298
3,2010s,beta_turnover,CG56_3,CG56,CG56,527500.1258612206,6132499.829735632,0.15061114189047453
3,2010s,beta_turnover,CG57_3,CG57,CG57,527500.08933677,6137499.84266833,0.15158097477260202
3,2010s,beta_turnover,CG58_3,CG58,CG58,527500.0920983198,6142499.893103182,0.18145719145279857
3,2010s,beta_turnover,CG59_3,CG59,CG59,527500.0711528321,6147499.869337009,0.17349721896849288
3,2010s,beta_turnover,CG60_3,CG60,CG60,532500.1232226893,6102499.762378928,0.17099894940572846
3,2010s,beta_turnover,CG61_3,CG61,CG61,532500.1073029817,6107499.829724232,0.17199791843231388
3,2010s,beta_turnover,CG62_3,CG62,CG62,532500.1180077677,6112499.823483339,0.18285630977135922
3,2010s,beta_turnover,CG63_3,CG63,CG63,532500.0904061167,6117499.8544495115,0.14987912807965995
3,2010s,beta_turnover,CG64_3,CG64,CG64,532500.0886268184,6122499.8117822,0.18345247522952832
3,2010s,beta_turnover,CG65_3,CG65,CG65,532500.1113832879,6127499.806740552,0.19102935143807942
3,2010s,beta_turnover,CG66_3,CG66,CG66,532500.094766791,6132499.8388373265,0.14738929610593055
3,2010s,beta_turnover,CG67_3,CG67,CG67,532500.1018768129,6137499.908515113,0.1548824394758696
3,2010s,beta_turnover,CG68_3,CG68,CG68,532500.0697665747,6142499.904000014,0.1981334515787037
3,2010s,beta_turnover,CG69_3,CG69,CG69,532500.0613956221,6147499.825732477,0.18011089793711602
3,2010s,beta_turnover,CG73_3,CG73,CG73,537500.1241257496,6117499.871302983,0.16710749071290412
3,2010s,beta_turnover,CG74_3,CG74,CG74,537500.0867475496,6122499.893791251,0.1468541361376677
3,2010s,beta_turnover,CG75_3,CG75,CG75,537500.1226220047,6127499.843201579,0.15005849345402836
3,2010s,beta_turnover,CG76_3,CG76,CG76,537500.1032477431,6132499.829719651,0.15089157001938444
3,2010s,beta_turnover,CG77_3,CG77,CG77,537500.0917174451,6137499.853859212,0.1700665298486566
3,2010s,beta_turnover,CG78_3,CG78,CG78,537500.0875472084,6142499.915597486,0.15578438819090548
3,2010s,beta_turnover,CG79_3,CG79,CG79,537500.0911996434,6147499.90362536,0.1582314304926718
3,2010s,beta_turnover,CG80_3,CG80,CG80,542500.137730461,6102499.88626088,0.25109017618562646
3,2010s,beta_turnover,CG83_3,CG83,CG83,542500.0850949779,6117499.84060306,0.1678476310477293
3,2010s,beta_turnover,CG84_3,CG84,CG84,542500.1406307713,6122499.827476624,0.15311045879902935
3,2010s,beta_turnover,CG85_3,CG85,CG85,542500.1254578183,6127499.851438005,0.1629228350163243
3,2010s,beta_turnover,CG89_3,CG89,CG89,542500.0518607163,6147499.879240843,0.19458137848456375
3,2010s,beta_turnover,CG90_3,CG90,CG90,547500.1127290743,6102499.8908402715,0.17603030567168199
3,2010s,beta_turnover,CG99_3,CG99,CG99,547500.0849558257,6147499.864848793,0.18086462875541767
3,2010s,beta_turnover,CH06_3,CH06,CH06,502500.0846030401,6082499.8202431435,0.185204051458147
3,2010s,beta_turnover,CH07_3,CH07,CH07,502500.03314556536,6087499.76718363,0.18365257321400646
3,2010s,beta_turnover,CH08_3,CH08,CH08,502500.03832823853,6092499.7513073785,0.190183242385902
3,2010s,beta_turnover,CH09_3,CH09,CH09,502500.03600017546,6097499.772559454,0.1836594381249314
3,2010s,beta_turnover,CH16_3,CH16,CH16,507500.0696210863,6082499.827605381,0.19192402755789795
3,2010s,beta_turnover,CH17_3,CH17,CH17,507500.09114466637,6087499.783676402,0.19640876494440632
3,2010s,beta_turnover,CH18_3,CH18,CH18,507500.02561870846,6092499.77677686,0.17945054718433553
3,2010s,beta_turnover,CH19_3,CH19,CH19,507500.06504692393,6097499.807203647,0.17339036611817005
3,2010s,beta_turnover,CH25_3,CH25,CH25,512500.0730388515,6077499.78695672,0.3935576197666664
3,2010s,beta_turnover,CH26_3,CH26,CH26,512500.0775220187,6082499.835343886,0.20489141544880063
3,2010s,beta_turnover,CH27_3,CH27,CH27,512500.0438897538,6087499.809582861,0.22447594429624623
3,2010s,beta_turnover,CH28_3,CH28,CH28,512500.0358227975,6092499.82110677,0.20290130540148762
3,2010s,beta_turnover,CH29_3,CH29,CH29,512500.05339827476,6097499.758615106,0.23065009824694382
3,2010s,beta_turnover,CH34_3,CH34,CH34,517500.0764450698,6072499.728976444,0.23856468878091686
3,2010s,beta_turnover,CH35_3,CH35,CH35,517500.094920755,6077499.767569357,0.21887383283886502
3,2010s,beta_turnover,CH36_3,CH36,CH36,517500.0596092466,6082499.843271963,0.20255196442937506
3,2010s,beta_turnover,CH37_3,CH37,CH37,517500.0990708113,6087499.845282487,0.18355158961639947
3,2010s,beta_turnover,CH38_3,CH38,CH38,517500.08484500466,6092499.773080584,0.22301251706414424
3,2010s,beta_turnover,CH39_3,CH39,CH39,517500.08040979074,6097499.738171189,0.21175982468631457
3,2010s,beta_turnover,CH45_3,CH45,CH45,522500.10633223125,6077499.739130003,0.20236193105988465
3,2010s,beta_turnover,CH46_3,CH46,CH46,522500.095481355,6082499.851588371,0.20629780661026872
3,2010s,beta_turnover,CH47_3,CH47,CH47,522500.08047616767,6087499.778844974,0.1792906869908335
