atlas,draw,trait_family,full_r2t_y,drop_r2t_y,contribution
1990s,994,Species thermal index,0.12088132300884594,0.13705166647880598,-0.016170343469960047
1990s,994,Migratory strategy,0.12088132300884594,0.023492797337262575,0.09738852567158336
1990s,994,Foraging guild,0.12088132300884594,0.08102480316441477,0.03985651984443117
1990s,995,Species thermal index,0.16907691801427124,0.17473642764704325,-0.0056595096327720085
1990s,995,Migratory strategy,0.16907691801427124,0.07010769769180329,0.09896922032246795
1990s,995,Foraging guild,0.16907691801427124,0.0844735845417213,0.08460333347254995
1990s,996,Species thermal index,0.16574053334725491,0.1597470388030626,0.005993494544192318
1990s,996,Migratory strategy,0.16574053334725491,0.08014833777677459,0.08559219557048033
1990s,996,Foraging guild,0.16574053334725491,0.10156584606507034,0.06417468728218458
1990s,997,Species thermal index,0.19856067683675205,0.1811839244764029,0.017376752360349135
1990s,997,Migratory strategy,0.19856067683675205,0.09573170560075343,0.10282897123599861
1990s,997,Foraging guild,0.19856067683675205,0.09095632793037323,0.10760434890637882
1990s,998,Species thermal index,0.11252325104880416,0.11664155405729536,-0.004118303008491198
1990s,998,Migratory strategy,0.11252325104880416,0.037175965338692066,0.0753472857101121
1990s,998,Foraging guild,0.11252325104880416,0.0815415995696438,0.030981651479160363
1990s,999,Species thermal index,0.16553458008270217,0.1562749441720407,0.009259635910661479
1990s,999,Migratory strategy,0.16553458008270217,0.08894561679342382,0.07658896328927835
1990s,999,Foraging guild,0.16553458008270217,0.08227064943006228,0.08326393065263989
1990s,1000,Species thermal index,0.20943856902539634,0.239903298205169,-0.030464729179772665
1990s,1000,Migratory strategy,0.20943856902539634,0.15138154189656028,0.058057027128836064
1990s,1000,Foraging guild,0.20943856902539634,0.029673409913472976,0.17976515911192337
2010s,1,Species thermal index,0.34644805780919086,0.33975052678281903,0.006697531026371828
2010s,1,Migratory strategy,0.34644805780919086,0.2500678391416633,0.09638021866752755
2010s,1,Foraging guild,0.34644805780919086,0.08821648608872876,0.25823157172046207
2010s,2,Species thermal index,0.21755432731709082,0.222326476976714,-0.004772149659623193
2010s,2,Migratory strategy,0.21755432731709082,0.12522995711893312,0.0923243701981577
2010s,2,Foraging guild,0.21755432731709082,0.07411871322390624,0.14343561409318456
2010s,3,Species thermal index,0.157791582080689,0.12131910482875571,0.03647247725193328
2010s,3,Migratory strategy,0.157791582080689,0.11262627891405169,0.045165303166637305
2010s,3,Foraging guild,0.157791582080689,0.07880503491133146,0.07898654716935753
2010s,4,Species thermal index,0.09646918395917493,0.09257549931470171,0.0038936846444732193
2010s,4,Migratory strategy,0.09646918395917493,0.05866476776764106,0.03780441619153387
2010s,4,Foraging guild,0.09646918395917493,0.048305079897937024,0.04816410406123791
2010s,5,Species thermal index,0.3726943317678462,0.3690543958670932,0.0036399359007530108
2010s,5,Migratory strategy,0.3726943317678462,0.28026313740285247,0.09243119436499375
2010s,5,Foraging guild,0.3726943317678462,0.09427092695933914,0.2784234048085071
2010s,6,Species thermal index,0.29195424268573955,0.2806931114552562,0.011261131230483334
2010s,6,Migratory strategy,0.29195424268573955,0.2519433618092975,0.040010880876442056
2010s,6,Foraging guild,0.29195424268573955,0.08902130923864017,0.2029329334470994
2010s,7,Species thermal index,0.31621439308134086,0.3035248484801328,0.01268954460120808
2010s,7,Migratory strategy,0.31621439308134086,0.18920847198871057,0.1270059210926303
2010s,7,Foraging guild,0.31621439308134086,0.09772051562396747,0.2184938774573734
2010s,8,Species thermal index,0.18308569135754044,0.18189944582497433,0.0011862455325661048
2010s,8,Migratory strategy,0.18308569135754044,0.07707195812184306,0.10601373323569738
2010s,8,Foraging guild,0.18308569135754044,0.08543877510172725,0.09764691625581319
2010s,9,Species thermal index,0.21208241666616556,0.23556072992031335,-0.023478313254147787
2010s,9,Migratory strategy,0.21208241666616556,0.11361535171257035,0.09846706495359521
2010s,9,Foraging guild,0.21208241666616556,0.0512701496078526,0.16081226705831297
2010s,10,Species thermal index,0.1857136357446151,0.19567251062036028,-0.009958874875745177
2010s,10,Migratory strategy,0.1857136357446151,0.12870541495939192,0.05700822078522319
2010s,10,Foraging guild,0.1857136357446151,0.05462496967098218,0.13108866607363293
2010s,11,Species thermal index,0.30601279215991795,0.28931649035187557,0.01669630180804238
2010s,11,Migratory strategy,0.30601279215991795,0.2611711691717366,0.04484162298818134
2010s,11,Foraging guild,0.30601279215991795,0.08660540907121997,0.21940738308869798
2010s,12,Species thermal index,0.2746931477363873,0.2723853570113079,0.002307790725079417
2010s,12,Migratory strategy,0.2746931477363873,0.20884595229132316,0.06584719544506415
2010s,12,Foraging guild,0.2746931477363873,0.06653898295834487,0.20815416477804244
2010s,13,Species thermal index,0.1471681920263206,0.1782025102812574,-0.0310343182549368
2010s,13,Migratory strategy,0.1471681920263206,0.05503885629209458,0.092129335734226
2010s,13,Foraging guild,0.1471681920263206,0.044391300858387314,0.10277689116793327
2010s,14,Species thermal index,0.24046443599900405,0.2389293659501877,0.0015350700488163393
2010s,14,Migratory strategy,0.24046443599900405,0.18075603532257528,0.05970840067642877
2010s,14,Foraging guild,0.24046443599900405,0.05428500255782828,0.18617943344117577
2010s,15,Species thermal index,0.3040562436445732,0.2956636693538076,0.008392574290765564
2010s,15,Migratory strategy,0.3040562436445732,0.21252130269249228,0.0915349409520809
2010s,15,Foraging guild,0.3040562436445732,0.12407584177699289,0.1799804018675803
2010s,16,Species thermal index,0.30748101203105677,0.29273071909433396,0.014750292936722809
2010s,16,Migratory strategy,0.30748101203105677,0.22404297137808127,0.0834380406529755
2010s,16,Foraging guild,0.30748101203105677,0.09745326143985501,0.21002775059120177
2010s,17,Species thermal index,0.3167640846843704,0.3066013872832786,0.01016269740109177
2010s,17,Migratory strategy,0.3167640846843704,0.1772720681631003,0.1394920165212701
2010s,17,Foraging guild,0.3167640846843704,0.10988860628864017,0.20687547839573023
2010s,18,Species thermal index,0.2007414615760842,0.19266459942379405,0.008076862152290143
2010s,18,Migratory strategy,0.2007414615760842,0.12623224528596622,0.07450921629011797
2010s,18,Foraging guild,0.2007414615760842,0.06507018109405545,0.13567128048202876
2010s,19,Species thermal index,0.1683302673739268,0.13541996088575664,0.03291030648817017
2010s,19,Migratory strategy,0.1683302673739268,0.09656503934724163,0.07176522802668518
2010s,19,Foraging guild,0.1683302673739268,0.1242384227629737,0.04409184461095311
2010s,20,Species thermal index,0.1263088383191386,0.11082301260754135,0.015485825711597262
2010s,20,Migratory strategy,0.1263088383191386,0.040686743307434915,0.0856220950117037
2010s,20,Foraging guild,0.1263088383191386,0.12294745742636816,0.003361380892770452
2010s,21,Species thermal index,0.18372275722349218,0.17300014910541786,0.010722608118074323
2010s,21,Migratory strategy,0.18372275722349218,0.11590798531976934,0.06781477190372284
2010s,21,Foraging guild,0.18372275722349218,0.10078822520030016,0.08293453202319202
2010s,22,Species thermal index,0.22957414280206725,0.2212483382473917,0.008325804554675548
2010s,22,Migratory strategy,0.22957414280206725,0.17222254869749573,0.057351594104571524
2010s,22,Foraging guild,0.22957414280206725,0.08004408124486231,0.14953006155720494
2010s,23,Species thermal index,0.25565553028782007,0.23101100817695866,0.024644522110861405
2010s,23,Migratory strategy,0.25565553028782007,0.12756511543124213,0.12809041485657793
2010s,23,Foraging guild,0.25565553028782007,0.1204071060857259,0.13524842420209415
2010s,24,Species thermal index,0.19268968221288552,0.16935682075867417,0.023332861454211345
2010s,24,Migratory strategy,0.19268968221288552,0.11351683132874406,0.07917285088414146
2010s,24,Foraging guild,0.19268968221288552,0.13560483208328555,0.05708485012959996
2010s,25,Species thermal index,0.33292963912198775,0.30978703337067587,0.023142605751311884
2010s,25,Migratory strategy,0.33292963912198775,0.19181958719163902,0.14111005193034873
2010s,25,Foraging guild,0.33292963912198775,0.11479061972249024,0.2181390193994975
2010s,26,Species thermal index,0.20050464959183445,0.19349377914569527,0.0070108704461391835
2010s,26,Migratory strategy,0.20050464959183445,0.1250149840119841,0.07548966557985035
2010s,26,Foraging guild,0.20050464959183445,0.07062943948227646,0.129875210109558
2010s,27,Species thermal index,0.3433732364969571,0.3300166583128316,0.0133565781841255
2010s,27,Migratory strategy,0.3433732364969571,0.25623425009735756,0.08713898639959955
2010s,27,Foraging guild,0.3433732364969571,0.10747872756260482,0.2358945089343523
2010s,28,Species thermal index,0.2679490191889393,0.24716702289576117,0.020781996293178145
2010s,28,Migratory strategy,0.2679490191889393,0.17712651038428284,0.09082250880465648
2010s,28,Foraging guild,0.2679490191889393,0.10328440093060336,0.16466461825833595
2010s,29,Species thermal index,0.25414052599059733,0.24575399144890017,0.00838653454169716
2010s,29,Migratory strategy,0.25414052599059733,0.18089833811178968,0.07324218787880765
2010s,29,Foraging guild,0.25414052599059733,0.08304701189922134,0.171093514091376
2010s,30,Species thermal index,0.21601606225151376,0.21037976576377926,0.0056362964877345045
2010s,30,Migratory strategy,0.21601606225151376,0.13629119223565636,0.0797248700158574
2010s,30,Foraging guild,0.21601606225151376,0.0835910512337824,0.13242501101773135
2010s,31,Species thermal index,0.16609310111391026,0.1429451186901457,0.023147982423764563
2010s,31,Migratory strategy,0.16609310111391026,0.11499073019749194,0.051102370916418324
2010s,31,Foraging guild,0.16609310111391026,0.0791912837333053,0.08690181738060496
2010s,32,Species thermal index,0.398798552039385,0.3871765099548284,0.011622042084556639
2010s,32,Migratory strategy,0.398798552039385,0.3417165950561903,0.05708195698319474
2010s,32,Foraging guild,0.398798552039385,0.08572811911804774,0.3130704329213373
2010s,33,Species thermal index,0.3038757085865797,0.3023745629309475,0.0015011456556321967
2010s,33,Migratory strategy,0.3038757085865797,0.2019195720237266,0.1019561365628531
2010s,33,Foraging guild,0.3038757085865797,0.09021797383765504,0.21365773474892466
2010s,34,Species thermal index,0.20817013268447895,0.20300576221176705,0.005164370472711899
2010s,34,Migratory strategy,0.20817013268447895,0.12531097855079615,0.0828591541336828
2010s,34,Foraging guild,0.20817013268447895,0.07261090405006525,0.13555922863441372
2010s,35,Species thermal index,0.2858014707369738,0.2798640541407466,0.005937416596227207
2010s,35,Migratory strategy,0.2858014707369738,0.1407525046760038,0.14504896606097
2010s,35,Foraging guild,0.2858014707369738,0.10035705996677864,0.1854444107701952
2010s,36,Species thermal index,0.22049000139350175,0.20438119772445834,0.01610880366904341
2010s,36,Migratory strategy,0.22049000139350175,0.10694671081307144,0.1135432905804303
2010s,36,Foraging guild,0.22049000139350175,0.11568037680637311,0.10480962458712864
2010s,37,Species thermal index,0.1262294335806757,0.10401137028959877,0.022218063291076937
2010s,37,Migratory strategy,0.1262294335806757,0.07340266274196167,0.05282677083871404
2010s,37,Foraging guild,0.1262294335806757,0.09633679814609662,0.029892635434579082
2010s,38,Species thermal index,0.18380270007475402,0.1566178217910003,0.02718487828375371
2010s,38,Migratory strategy,0.18380270007475402,0.1202984777026288,0.06350422237212522
2010s,38,Foraging guild,0.18380270007475402,0.12455351160487861,0.05924918846987541
2010s,39,Species thermal index,0.1487199067199732,0.18760710706651507,-0.03888720034654186
2010s,39,Migratory strategy,0.1487199067199732,0.04105042256344056,0.10766948415653264
2010s,39,Foraging guild,0.1487199067199732,0.04298366297830251,0.1057362437416707
2010s,40,Species thermal index,0.2848974853373529,0.26517085366230575,0.019726631675047124
2010s,40,Migratory strategy,0.2848974853373529,0.21035238868637837,0.0745450966509745
2010s,40,Foraging guild,0.2848974853373529,0.10743463010552848,0.1774628552318244
2010s,41,Species thermal index,0.2785242630513478,0.22898503986752022,0.049539223183827585
2010s,41,Migratory strategy,0.2785242630513478,0.17429277332743592,0.10423148972391189
2010s,41,Foraging guild,0.2785242630513478,0.12263492014466881,0.155889342906679
2010s,42,Species thermal index,0.27059990362979147,0.23581920844007065,0.03478069518972082
2010s,42,Migratory strategy,0.27059990362979147,0.21065960217300728,0.059940301456784195
2010s,42,Foraging guild,0.27059990362979147,0.10508531493150879,0.16551458869828267
2010s,43,Species thermal index,0.2379513625862028,0.2549690362867783,-0.017017673700575497
2010s,43,Migratory strategy,0.2379513625862028,0.12833183124012243,0.10961953134608038
2010s,43,Foraging guild,0.2379513625862028,0.06699670769653174,0.17095465488967107
2010s,44,Species thermal index,0.14294087222761248,0.15224227499351556,-0.009301402765903077
2010s,44,Migratory strategy,0.14294087222761248,0.08332475727990503,0.05961611494770745
2010s,44,Foraging guild,0.14294087222761248,0.04477643882418235,0.09816443340343013
2010s,45,Species thermal index,0.2474821574238,0.2232644889542708,0.02421766846952919
2010s,45,Migratory strategy,0.2474821574238,0.2115825342562267,0.03589962316757331
2010s,45,Foraging guild,0.2474821574238,0.08797577859095118,0.15950637883284882
2010s,46,Species thermal index,0.1634044244878742,0.15361604794662415,0.00978837654125006
2010s,46,Migratory strategy,0.1634044244878742,0.12382832969383895,0.03957609479403526
2010s,46,Foraging guild,0.1634044244878742,0.05857857795431583,0.10482584653355838
2010s,47,Species thermal index,0.3091052542362271,0.28847866521967097,0.02062658901655612
2010s,47,Migratory strategy,0.3091052542362271,0.22159603009251042,0.08750922414371667
2010s,47,Foraging guild,0.3091052542362271,0.10798344040748852,0.20112181382873856
2010s,48,Species thermal index,0.2484547334532509,0.2283921835776293,0.020062549875621588
2010s,48,Migratory strategy,0.2484547334532509,0.14689706574273337,0.10155766771051752
2010s,48,Foraging guild,0.2484547334532509,0.1157110937100364,0.1327436397432145
2010s,49,Species thermal index,0.27550998806239724,0.25568022470206614,0.0198297633603311
