variable,species,vp_from,vp_to,from_atlas,to_atlas,comparison,vp_delta,delta_direction,species_label,species_thermal_index,thermal_group,migratory_strategy,foraging_guild,variable_clean
perc_pasture,Cuculus_canorus,0.005550483303593407,0.03206271506501697,2,3,1990s to 2010s,0.026512231761423564,increase,Cuculus canorus,12.1394391784,medium,long-distance,Cuckoos,Pasture
perc_pasture,Falco_tinnunculus,0.0026900979421080797,8.792372589730344e-4,2,3,1990s to 2010s,-0.0018108606831350454,decrease,Falco tinnunculus,12.4263636442,warm,sedentary and short-distance,Diurnal raptors,Pasture
perc_pasture,Coturnix_coturnix,0.004045306361720467,0.007119468577483711,2,3,1990s to 2010s,0.003074162215763244,increase,Coturnix coturnix,13.6002736383,very warm,short-and long-distance,Gallinaceous birds,Pasture
perc_pasture,Perdix_perdix,7.581592721807502e-4,0.0019642798365090298,2,3,1990s to 2010s,0.0012061205643282796,increase,Perdix perdix,12.8463889005,warm,sedentary,Gallinaceous birds,Pasture
perc_pasture,Crex_crex,0.002326157702397927,0.004434888770639251,2,3,1990s to 2010s,0.002108731068241324,increase,Crex crex,11.9688491073,medium,long-distance,Rails,Pasture
perc_pasture,Fulica_atra,0.0020985427506884373,0.007919197419544178,2,3,1990s to 2010s,0.005820654668855741,increase,Fulica atra,12.9624637063,warm,sedentary and short-distance,Rails,Pasture
perc_pasture,Gallinula_chloropus,4.867505240534523e-4,0.001012242125503386,2,3,1990s to 2010s,5.254916014499336e-4,increase,Gallinula chloropus,13.3437206998,very warm,sedentary and short-distance,Rails,Pasture
perc_pasture,Porzana_porzana,0.013130243179497259,0.0071104834809956495,2,3,1990s to 2010s,-0.006019759698501609,decrease,Porzana porzana,12.4064941754,warm,long-distance,Rails,Pasture
perc_pasture,Rallus_aquaticus,0.004137100424257043,0.014729592551335907,2,3,1990s to 2010s,0.010592492127078863,increase,Rallus aquaticus,13.3215188918,very warm,sedentary and short-distance,Rails,Pasture
perc_pasture,Acanthis_flammea,0.0010169098289784415,0.012488169394368125,2,3,1990s to 2010s,0.011471259565389684,increase,Acanthis flammea,8.1923087262,very cold,short-distance,Passerine seedeaters,Pasture
perc_pasture,Acrocephalus_arundinaceus,0.0020740234281397584,0.002403248790080427,2,3,1990s to 2010s,3.2922536194066867e-4,increase,Acrocephalus arundinaceus,13.8793523116,very warm,long-distance,Marsh warblers,Pasture
perc_pasture,Acrocephalus_palustris,0.0010322238788817212,0.001900829390977616,2,3,1990s to 2010s,8.686055120958949e-4,increase,Acrocephalus palustris,12.248077272,medium,long-distance,Marsh warblers,Pasture
perc_pasture,Acrocephalus_schoenobaenus,0.009655533857013811,0.013488901714286636,2,3,1990s to 2010s,0.0038333678572728246,increase,Acrocephalus schoenobaenus,11.3913898283,cold,long-distance,Marsh warblers,Pasture
perc_pasture,Acrocephalus_scirpaceus,0.007472690700883046,0.0050648498149235355,2,3,1990s to 2010s,-0.0024078408859595102,decrease,Acrocephalus scirpaceus,13.1524057431,very warm,long-distance,Marsh warblers,Pasture
perc_pasture,Aegithalos_caudatus,0.001567126180796595,8.697403957958092e-4,2,3,1990s to 2010s,-6.973857850007857e-4,decrease,Aegithalos caudatus,12.6607518772,warm,sedentary,Tit-like birds,Pasture
perc_pasture,Alauda_arvensis,0.003788650715635428,0.009769081939095004,2,3,1990s to 2010s,0.005980431223459576,increase,Alauda arvensis,12.1983199326,medium,sedentary and short-distance,Open-land insectivores,Pasture
perc_pasture,Anthus_pratensis,0.004739093015883881,0.016912386059281866,2,3,1990s to 2010s,0.012173293043397985,increase,Anthus pratensis,9.9487726902,very cold,short-distance,Open-land insectivores,Pasture
perc_pasture,Anthus_trivialis,0.002648779621415992,0.00823992559609836,2,3,1990s to 2010s,0.005591145974682368,increase,Anthus trivialis,11.2439352645,cold,long-distance,Low flycatching feeders,Pasture
perc_pasture,Carduelis_carduelis,0.0031552934210200573,6.22124678604695e-4,2,3,1990s to 2010s,-0.0025331687424153624,decrease,Carduelis carduelis,13.4542440183,very warm,sedentary and short-distance,Passerine seedeaters,Pasture
perc_pasture,Carpodacus_erythrinus,0.0011183387731076187,9.100650630360008e-4,2,3,1990s to 2010s,-2.0827371007161785e-4,decrease,Carpodacus erythrinus,10.348256227,very cold,long-distance,Passerine seedeaters,Pasture
perc_pasture,Certhia_brachydactyla,0.004512410507512172,0.0012700019735378885,2,3,1990s to 2010s,-0.003242408533974283,decrease,Certhia brachydactyla,13.8972978687,very warm,sedentary,Tit-like birds,Pasture
perc_pasture,Certhia_familiaris,0.0019086420571886966,0.0021521637382056905,2,3,1990s to 2010s,2.435216810169939e-4,increase,Certhia familiaris,11.119463211,cold,sedentary,Tit-like birds,Pasture
perc_pasture,Chloris_chloris,0.0014457274091801873,0.0010938311682641855,2,3,1990s to 2010s,-3.5189624091600175e-4,decrease,Chloris chloris,12.6006224966,warm,sedentary and short-distance,Passerine seedeaters,Pasture
perc_pasture,Cinclus_cinclus,0.0043143763003123175,4.37878180155391e-4,2,3,1990s to 2010s,-0.0038764981201569264,decrease,Cinclus cinclus,11.0150016531,cold,short-distance,Dippers,Pasture
perc_pasture,Coccothraustes_coccothraustes,6.706554645195802e-4,0.0013322413731230581,2,3,1990s to 2010s,6.61585908603478e-4,increase,Coccothraustes coccothraustes,12.9763477132,warm,sedentary,Passerine seedeaters,Pasture
perc_pasture,Coloeus_monedula,6.064617504867454e-4,0.0019525550814888325,2,3,1990s to 2010s,0.001346093331002087,increase,Coloeus monedula,12.9581704982,warm,sedentary and short-distance,Omnivorous corvids,Pasture
perc_pasture,Corvus_corax,0.0014330766109257658,8.600936725543171e-4,2,3,1990s to 2010s,-5.729829383714488e-4,decrease,Corvus corax,11.7378412998,cold,sedentary,Omnivorous corvids,Pasture
perc_pasture,Corvus_cornix,5.674728171389015e-4,8.522542471890847e-4,2,3,1990s to 2010s,2.847814300501832e-4,increase,Corvus cornix,12.1293990446,medium,sedentary,Omnivorous corvids,Pasture
perc_pasture,Corvus_corone,0.0021651473212498788,0.006224894706358123,2,3,1990s to 2010s,0.004059747385108245,increase,Corvus corone,12.1293990446,medium,sedentary,Omnivorous corvids,Pasture
perc_pasture,Corvus_frugilegus,7.727550078089476e-4,7.927695495262917e-4,2,3,1990s to 2010s,2.0014541717344107e-5,increase,Corvus frugilegus,12.7340640684,warm,sedentary,Omnivorous corvids,Pasture
perc_pasture,Curruca_communis,0.0012316596305210798,0.0019313814206930171,2,3,1990s to 2010s,6.997217901719374e-4,increase,Curruca communis,12.6535890847,warm,long-distance,Foliage gleaners,Pasture
perc_pasture,Curruca_curruca,0.004889006239172702,0.002571212394103952,2,3,1990s to 2010s,-0.00231779384506875,decrease,Curruca curruca,11.6399285102,cold,long-distance,Foliage gleaners,Pasture
perc_pasture,Cyanistes_caeruleus,6.456296095555286e-4,0.0024325757735981727,2,3,1990s to 2010s,0.0017869461640426442,increase,Cyanistes caeruleus,12.7367473555,warm,sedentary,Tit-like birds,Pasture
perc_pasture,Delichon_urbicum,0.0012681042745789966,5.595520530295928e-4,2,3,1990s to 2010s,-7.085522215494038e-4,decrease,Delichon urbicum,12.3470551373,warm,long-distance,Aerial insectivores,Pasture
perc_pasture,Emberiza_calandra,5.529221453243904e-4,0.0056285771776424095,2,3,1990s to 2010s,0.005075655032318019,increase,Emberiza calandra,14.2313581317,very warm,sedentary,Buntings,Pasture
perc_pasture,Emberiza_citrinella,0.001616974624004466,0.0014100578706348406,2,3,1990s to 2010s,-2.0691675336962528e-4,decrease,Emberiza citrinella,11.5528442066,cold,sedentary,Buntings,Pasture
perc_pasture,Emberiza_schoeniclus,0.0035930159894067507,0.007734404325465177,2,3,1990s to 2010s,0.004141388336058426,increase,Emberiza schoeniclus,11.2704483494,cold,sedentary and short-distance,Buntings,Pasture
perc_pasture,Erithacus_rubecula,0.001007436553680127,0.0020721796161760455,2,3,1990s to 2010s,0.0010647430624959185,increase,Erithacus rubecula,11.998445823500001,medium,sedentary,Low flycatching feeders,Pasture
perc_pasture,Ficedula_hypoleuca,9.461368267983025e-4,0.0018130925260250136,2,3,1990s to 2010s,8.66955699226711e-4,increase,Ficedula hypoleuca,10.4275102213,very cold,long-distance,Flycatchers,Pasture
perc_pasture,Ficedula_parva,0.002106907090777704,0.0022531988145505022,2,3,1990s to 2010s,1.4629172377279842e-4,increase,Ficedula parva,11.5985667049,cold,long-distance,Flycatchers,Pasture
perc_pasture,Fringilla_coelebs,0.003741510099342162,0.002122155915444304,2,3,1990s to 2010s,-0.0016193541838978582,decrease,Fringilla coelebs,12.2951633877,medium,sedentary and short-distance,Foliage gleaners,Pasture
perc_pasture,Garrulus_glandarius,9.519754355728165e-4,0.0011955975288194208,2,3,1990s to 2010s,2.4362209324660432e-4,increase,Garrulus glandarius,12.466780849,warm,sedentary,Omnivorous corvids,Pasture
perc_pasture,Hippolais_icterina,0.0010838831661541374,0.0031398842789437257,2,3,1990s to 2010s,0.0020560011127895884,increase,Hippolais icterina,11.3916568563,cold,long-distance,Foliage gleaners,Pasture
perc_pasture,Hirundo_rustica,4.8392640272944785e-4,6.712069342411729e-4,2,3,1990s to 2010s,1.87280531511725e-4,increase,Hirundo rustica,12.4305273248,warm,long-distance,Aerial insectivores,Pasture
perc_pasture,Lanius_collurio,0.005492222504045611,0.008997800232555522,2,3,1990s to 2010s,0.0035055777285099106,increase,Lanius collurio,12.6238867722,warm,long-distance,Shrikes,Pasture
perc_pasture,Lanius_excubitor,0.0036373994866926813,0.0012996989216185516,2,3,1990s to 2010s,-0.0023377005650741297,decrease,Lanius excubitor,11.2044136127,cold,sedentary,Shrikes,Pasture
perc_pasture,Linaria_cannabina,0.002843002504462634,0.0013174011980186565,2,3,1990s to 2010s,-0.0015256013064439773,decrease,Linaria cannabina,13.1603552715,very warm,short-distance,Passerine seedeaters,Pasture
perc_pasture,Locustella_luscinioides,0.01608568757517496,0.010591448488486312,2,3,1990s to 2010s,-0.005494239086688649,decrease,Locustella luscinioides,13.5908101527,very warm,long-distance,Marsh warblers,Pasture
perc_pasture,Locustella_naevia,0.009996394989355678,0.009951737905745453,2,3,1990s to 2010s,-4.4657083610224677e-5,decrease,Locustella naevia,11.7684221003,cold,long-distance,Marsh warblers,Pasture
perc_pasture,Lophophanes_cristatus,0.0012050945983677129,7.236198038311839e-4,2,3,1990s to 2010s,-4.81474794536529e-4,decrease,Lophophanes cristatus,11.7118025203,cold,sedentary,Tit-like birds,Pasture
perc_pasture,Loxia_curvirostra,0.0015947047461736333,0.0014715433837458808,2,3,1990s to 2010s,-1.231613624277524e-4,decrease,Loxia curvirostra,10.4943181045,very cold,sedentary and short-distance,Passerine seedeaters,Pasture
perc_pasture,Lullula_arborea,0.012058890794949297,0.006911685529250318,2,3,1990s to 2010s,-0.005147205265698979,decrease,Lullula arborea,13.4719748078,very warm,short-distance,Open-land insectivores,Pasture
perc_pasture,Luscinia_luscinia,0.0031403448575639563,0.002176502566345959,2,3,1990s to 2010s,-9.638422912179971e-4,decrease,Luscinia luscinia,11.8425102806,cold,long-distance,Low flycatching feeders,Pasture
perc_pasture,Motacilla_alba,4.7278067529859646e-4,0.0011854590570491332,2,3,1990s to 2010s,7.126783817505368e-4,increase,Motacilla alba,11.9859302219,medium,short-distance,Open-land insectivores,Pasture
perc_pasture,Motacilla_cinerea,6.365996301054952e-4,9.932024123641566e-4,2,3,1990s to 2010s,3.566027822586614e-4,increase,Motacilla cinerea,12.9122079488,warm,sedentary and short-distance,Open-land insectivores,Pasture
perc_pasture,Motacilla_flava,8.047275471959387e-4,8.195383737849914e-4,2,3,1990s to 2010s,1.4810826589052714e-5,increase,Motacilla flava,12.136968586,medium,long-distance,Open-land insectivores,Pasture
perc_pasture,Muscicapa_striata,5.068007162699243e-4,6.960450225757982e-4,2,3,1990s to 2010s,1.8924430630587387e-4,increase,Muscicapa striata,12.1492223917,medium,long-distance,Flycatchers,Pasture
perc_pasture,Oenanthe_oenanthe,0.0034578070928814528,0.005042120975713274,2,3,1990s to 2010s,0.001584313882831821,increase,Oenanthe oenanthe,11.6202368597,cold,long-distance,Low flycatching feeders,Pasture
perc_pasture,Oriolus_oriolus,0.01583648208960496,0.0010462911415456732,2,3,1990s to 2010s,-0.014790190948059289,decrease,Oriolus oriolus,13.4707159049,very warm,long-distance,Orioles,Pasture
perc_pasture,Panurus_biarmicus,0.009217764504678011,0.012839038755295048,2,3,1990s to 2010s,0.0036212742506170365,increase,Panurus biarmicus,13.8780278318,very warm,sedentary,Reedlings,Pasture
perc_pasture,Parus_major,0.005127368826387532,0.0014110363394251072,2,3,1990s to 2010s,-0.0037163324869624254,decrease,Parus major,12.343727765,medium,sedentary and short-distance,Tit-like birds,Pasture
perc_pasture,Passer_domesticus,0.001857838113925104,0.0014249284931591175,2,3,1990s to 2010s,-4.3290962076598656e-4,decrease,Passer domesticus,12.2628071769,medium,sedentary,Passerine seedeaters,Pasture
perc_pasture,Passer_montanus,0.0018245598989838974,7.075403494960529e-4,2,3,1990s to 2010s,-0.0011170195494878445,decrease,Passer montanus,13.070887931,very warm,sedentary,Passerine seedeaters,Pasture
perc_pasture,Periparus_ater,6.195250789299339e-4,0.002833005043128642,2,3,1990s to 2010s,0.0022134799641987083,increase,Periparus ater,11.9045668053,medium,sedentary,Tit-like birds,Pasture
perc_pasture,Phoenicurus_ochruros,0.0020737469917659463,0.005392725374645555,2,3,1990s to 2010s,0.003318978382879609,increase,Phoenicurus ochruros,13.2394438706,very warm,sedentary and short-distance,Low flycatching feeders,Pasture
perc_pasture,Phoenicurus_phoenicurus,7.158553460872232e-4,0.0013100618422132026,2,3,1990s to 2010s,5.942064961259794e-4,increase,Phoenicurus phoenicurus,11.3098485667,cold,long-distance,Low flycatching feeders,Pasture
perc_pasture,Phylloscopus_collybita,9.159224446002595e-4,0.008150907127928033,2,3,1990s to 2010s,0.0072349846833277736,increase,Phylloscopus collybita,11.9465889491,medium,short-distance,Foliage gleaners,Pasture
perc_pasture,Phylloscopus_sibilatrix,0.0010585591801323807,0.0020148300676394756,2,3,1990s to 2010s,9.562708875070949e-4,increase,Phylloscopus sibilatrix,11.3755910555,cold,long-distance,Foliage gleaners,Pasture
perc_pasture,Phylloscopus_trochilus,0.002224915747347135,0.011247072866360399,2,3,1990s to 2010s,0.009022157119013264,increase,Phylloscopus trochilus,10.4596695622,very cold,long-distance,Foliage gleaners,Pasture
perc_pasture,Pica_pica,0.0011079147378674052,8.191640164299721e-4,2,3,1990s to 2010s,-2.8875072143743307e-4,decrease,Pica pica,12.155826028,medium,sedentary,Omnivorous corvids,Pasture
perc_pasture,Poecile_palustris,4.355160097322339e-4,3.846007150168865e-4,2,3,1990s to 2010s,-5.0915294715347405e-5,decrease,Poecile palustris,12.3251392514,medium,sedentary,Tit-like birds,Pasture
perc_pasture,Prunella_modularis,0.001797259215993823,0.008301974158315437,2,3,1990s to 2010s,0.006504714942321615,increase,Prunella modularis,10.9083374064,very cold,sedentary and short-distance,Low flycatching feeders,Pasture
perc_pasture,Pyrrhula_pyrrhula,0.0013144535221678616,6.806490275190368e-4,2,3,1990s to 2010s,-6.338044946488248e-4,decrease,Pyrrhula pyrrhula,10.756294956,very cold,short-distance,Passerine seedeaters,Pasture
perc_pasture,Regulus_ignicapilla,0.002491723720332144,0.001530543055254769,2,3,1990s to 2010s,-9.611806650773752e-4,decrease,Regulus ignicapilla,13.1999439071,very warm,short-distance,Tit-like birds,Pasture
perc_pasture,Regulus_regulus,0.0011638328391895421,0.0020475631779767185,2,3,1990s to 2010s,8.837303387871764e-4,increase,Regulus regulus,10.8075146552,very cold,short-distance,Tit-like birds,Pasture
perc_pasture,Remiz_pendulinus,0.0028520353780253924,0.0019963634348797274,2,3,1990s to 2010s,-8.55671943145665e-4,decrease,Remiz pendulinus,13.7399153521,very warm,short-distance,Tit-like birds,Pasture
perc_pasture,Riparia_riparia,0.002656775691905676,0.007259037684296709,2,3,1990s to 2010s,0.004602261992391033,increase,Riparia riparia,11.9550761988,medium,long-distance,Aerial insectivores,Pasture
perc_pasture,Saxicola_rubetra,0.012994536029561654,0.014811038909300944,2,3,1990s to 2010s,0.0018165028797392894,increase,Saxicola rubetra,11.2990488425,cold,long-distance,Low flycatching feeders,Pasture
perc_pasture,Serinus_serinus,0.0019047421903819587,7.632793707876923e-4,2,3,1990s to 2010s,-0.0011414628195942664,decrease,Serinus serinus,13.8814196118,very warm,short-distance,Passerine seedeaters,Pasture
perc_pasture,Sitta_europaea,0.00382454191858757,7.940300095082188e-4,2,3,1990s to 2010s,-0.0030305119090793513,decrease,Sitta europaea,12.7946675987,warm,sedentary,Tit-like birds,Pasture
perc_pasture,Spinus_spinus,0.002230895957752259,0.0013110315091164385,2,3,1990s to 2010s,-9.198644486358206e-4,decrease,Spinus spinus,10.2425165856,very cold,sedentary and short-distance,Passerine seedeaters,Pasture
perc_pasture,Sturnus_vulgaris,0.0017437451445059817,7.392221902855175e-4,2,3,1990s to 2010s,-0.0010045229542204642,decrease,Sturnus vulgaris,11.8027600322,cold,short-distance,Starlings,Pasture
perc_pasture,Sylvia_atricapilla,0.005650255032559548,9.765736258693222e-4,2,3,1990s to 2010s,-0.004673681406690226,decrease,Sylvia atricapilla,12.6192368528,warm,short-distance,Foliage gleaners,Pasture
perc_pasture,Sylvia_borin,0.0038543996842514694,0.0012341414557412807,2,3,1990s to 2010s,-0.0026202582285101885,decrease,Sylvia borin,11.3163422901,cold,long-distance,Foliage gleaners,Pasture
perc_pasture,Troglodytes_troglodytes,0.0027003624925393244,0.0028193287487400793,2,3,1990s to 2010s,1.1896625620075492e-4,increase,Troglodytes troglodytes,12.2368253494,medium,sedentary,Low flycatching feeders,Pasture
perc_pasture,Turdus_merula,0.0018478689418904193,0.0018159588495611741,2,3,1990s to 2010s,-3.191009232924517e-5,decrease,Turdus merula,12.5843398181,warm,sedentary,Thrushes,Pasture
