model_folder,atlas,period,species_a,species_b,omega_mean,pr_positive,pr_negative,pair_id,support_class,is_supported_positive,is_supported_negative,guild_a,migration_group_a,species_thermal_index_a,guild_b,migration_group_b,species_thermal_index_b,guild_1,guild_2,guild_pair,guild_pair_type
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Pernis_apivorus,Cygnus_olor,0.2769967201847703,0.995,0.005,Pernis_apivorus__Cygnus_olor,Supported positive,TRUE,FALSE,Diurnal raptors,long-distance,11.9608484505,Grazing waterfowl,sedentary and short-distance,12.1899516659,Diurnal raptors,Grazing waterfowl,Diurnal raptors | Grazing waterfowl,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anas_acuta,Cygnus_olor,0.7586122594299552,1,0,Anas_acuta__Cygnus_olor,Supported positive,TRUE,FALSE,Dabbling ducks,short-distance,8.5273453088,Grazing waterfowl,sedentary and short-distance,12.1899516659,Dabbling ducks,Grazing waterfowl,Dabbling ducks | Grazing waterfowl,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anas_crecca,Cygnus_olor,0.7896284173126906,1,0,Anas_crecca__Cygnus_olor,Supported positive,TRUE,FALSE,Dabbling ducks,short-distance,10.071290709,Grazing waterfowl,sedentary and short-distance,12.1899516659,Dabbling ducks,Grazing waterfowl,Dabbling ducks | Grazing waterfowl,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anas_platyrhynchos,Cygnus_olor,0.8441287967552895,1,0,Anas_platyrhynchos__Cygnus_olor,Supported positive,TRUE,FALSE,Dabbling ducks,sedentary and short-distance,11.8110548425,Grazing waterfowl,sedentary and short-distance,12.1899516659,Dabbling ducks,Grazing waterfowl,Dabbling ducks | Grazing waterfowl,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anser_anser,Cygnus_olor,0.8811750789771906,1,0,Anser_anser__Cygnus_olor,Supported positive,TRUE,FALSE,Grazing waterfowl,sedentary and short-distance,11.1956416463,Grazing waterfowl,sedentary and short-distance,12.1899516659,Grazing waterfowl,Grazing waterfowl,Grazing waterfowl,Within guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Aythya_ferina,Cygnus_olor,0.9561864559192682,1,0,Aythya_ferina__Cygnus_olor,Supported positive,TRUE,FALSE,Diving ducks,short-distance,12.445391892,Grazing waterfowl,sedentary and short-distance,12.1899516659,Diving ducks,Grazing waterfowl,Diving ducks | Grazing waterfowl,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Aythya_fuligula,Cygnus_olor,0.9200549615157215,1,0,Aythya_fuligula__Cygnus_olor,Supported positive,TRUE,FALSE,Diving ducks,short-distance,10.1385920012,Grazing waterfowl,sedentary and short-distance,12.1899516659,Diving ducks,Grazing waterfowl,Diving ducks | Grazing waterfowl,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Accipiter_nisus,Mareca_strepera,-0.04943720761392514,0.417,0.583,Accipiter_nisus__Mareca_strepera,Unsupported,FALSE,FALSE,Diurnal raptors,sedentary and short-distance,11.9162821341,Dabbling ducks,short-distance,12.5158986156,Dabbling ducks,Diurnal raptors,Dabbling ducks | Diurnal raptors,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Astur_gentilis,Mareca_strepera,-0.03524965794688076,0.419,0.581,Astur_gentilis__Mareca_strepera,Unsupported,FALSE,FALSE,Diurnal raptors,sedentary,11.8007973825,Dabbling ducks,short-distance,12.5158986156,Dabbling ducks,Diurnal raptors,Dabbling ducks | Diurnal raptors,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Buteo_buteo,Mareca_strepera,0.1404388407505932,0.745,0.255,Buteo_buteo__Mareca_strepera,Unsupported,FALSE,FALSE,Diurnal raptors,sedentary and short-distance,12.6973693303,Dabbling ducks,short-distance,12.5158986156,Dabbling ducks,Diurnal raptors,Dabbling ducks | Diurnal raptors,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Circus_aeruginosus,Mareca_strepera,0.7731723877012465,1,0,Circus_aeruginosus__Mareca_strepera,Supported positive,TRUE,FALSE,Diurnal raptors,short-and long-distance,13.2259231132,Dabbling ducks,short-distance,12.5158986156,Dabbling ducks,Diurnal raptors,Dabbling ducks | Diurnal raptors,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Circus_pygargus,Mareca_strepera,0.2928902803229816,0.81,0.19,Circus_pygargus__Mareca_strepera,Unsupported,FALSE,FALSE,Diurnal raptors,long-distance,13.6904029809,Dabbling ducks,short-distance,12.5158986156,Dabbling ducks,Diurnal raptors,Dabbling ducks | Diurnal raptors,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Pernis_apivorus,Mareca_strepera,0.1517472201375424,0.725,0.275,Pernis_apivorus__Mareca_strepera,Unsupported,FALSE,FALSE,Diurnal raptors,long-distance,11.9608484505,Dabbling ducks,short-distance,12.5158986156,Dabbling ducks,Diurnal raptors,Dabbling ducks | Diurnal raptors,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anas_acuta,Mareca_strepera,0.8090281979201686,1,0,Anas_acuta__Mareca_strepera,Supported positive,TRUE,FALSE,Dabbling ducks,short-distance,8.5273453088,Dabbling ducks,short-distance,12.5158986156,Dabbling ducks,Dabbling ducks,Dabbling ducks,Within guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anas_crecca,Mareca_strepera,0.6671721431535208,0.977,0.023,Anas_crecca__Mareca_strepera,Supported positive,TRUE,FALSE,Dabbling ducks,short-distance,10.071290709,Dabbling ducks,short-distance,12.5158986156,Dabbling ducks,Dabbling ducks,Dabbling ducks,Within guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anas_platyrhynchos,Mareca_strepera,0.7406559419193157,1,0,Anas_platyrhynchos__Mareca_strepera,Supported positive,TRUE,FALSE,Dabbling ducks,sedentary and short-distance,11.8110548425,Dabbling ducks,short-distance,12.5158986156,Dabbling ducks,Dabbling ducks,Dabbling ducks,Within guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anser_anser,Mareca_strepera,0.8115047335662227,0.999,0.001,Anser_anser__Mareca_strepera,Supported positive,TRUE,FALSE,Grazing waterfowl,sedentary and short-distance,11.1956416463,Dabbling ducks,short-distance,12.5158986156,Dabbling ducks,Grazing waterfowl,Dabbling ducks | Grazing waterfowl,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Aythya_ferina,Mareca_strepera,0.8329466849242837,1,0,Aythya_ferina__Mareca_strepera,Supported positive,TRUE,FALSE,Diving ducks,short-distance,12.445391892,Dabbling ducks,short-distance,12.5158986156,Dabbling ducks,Diving ducks,Dabbling ducks | Diving ducks,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Aythya_fuligula,Mareca_strepera,0.8026080527401929,1,0,Aythya_fuligula__Mareca_strepera,Supported positive,TRUE,FALSE,Diving ducks,short-distance,10.1385920012,Dabbling ducks,short-distance,12.5158986156,Dabbling ducks,Diving ducks,Dabbling ducks | Diving ducks,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Cygnus_olor,Mareca_strepera,0.8580266965650977,1,0,Cygnus_olor__Mareca_strepera,Supported positive,TRUE,FALSE,Grazing waterfowl,sedentary and short-distance,12.1899516659,Dabbling ducks,short-distance,12.5158986156,Dabbling ducks,Grazing waterfowl,Dabbling ducks | Grazing waterfowl,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Accipiter_nisus,Mergus_merganser,-0.09965150126525008,0.325,0.675,Accipiter_nisus__Mergus_merganser,Unsupported,FALSE,FALSE,Diurnal raptors,sedentary and short-distance,11.9162821341,Aquatic pursuers,short-distance,7.9118621485,Aquatic pursuers,Diurnal raptors,Aquatic pursuers | Diurnal raptors,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Astur_gentilis,Mergus_merganser,0.4359200093799833,0.969,0.031,Astur_gentilis__Mergus_merganser,Supported positive,TRUE,FALSE,Diurnal raptors,sedentary,11.8007973825,Aquatic pursuers,short-distance,7.9118621485,Aquatic pursuers,Diurnal raptors,Aquatic pursuers | Diurnal raptors,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Buteo_buteo,Mergus_merganser,0.4368783929256321,0.981,0.019,Buteo_buteo__Mergus_merganser,Supported positive,TRUE,FALSE,Diurnal raptors,sedentary and short-distance,12.6973693303,Aquatic pursuers,short-distance,7.9118621485,Aquatic pursuers,Diurnal raptors,Aquatic pursuers | Diurnal raptors,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Circus_aeruginosus,Mergus_merganser,0.4127933108021763,0.941,0.059,Circus_aeruginosus__Mergus_merganser,Unsupported,FALSE,FALSE,Diurnal raptors,short-and long-distance,13.2259231132,Aquatic pursuers,short-distance,7.9118621485,Aquatic pursuers,Diurnal raptors,Aquatic pursuers | Diurnal raptors,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Circus_pygargus,Mergus_merganser,-0.2872510526768546,0.147,0.853,Circus_pygargus__Mergus_merganser,Unsupported,FALSE,FALSE,Diurnal raptors,long-distance,13.6904029809,Aquatic pursuers,short-distance,7.9118621485,Aquatic pursuers,Diurnal raptors,Aquatic pursuers | Diurnal raptors,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Pernis_apivorus,Mergus_merganser,0.5603322281666244,0.991,0.009,Pernis_apivorus__Mergus_merganser,Supported positive,TRUE,FALSE,Diurnal raptors,long-distance,11.9608484505,Aquatic pursuers,short-distance,7.9118621485,Aquatic pursuers,Diurnal raptors,Aquatic pursuers | Diurnal raptors,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anas_acuta,Mergus_merganser,0.1210461093499404,0.75,0.25,Anas_acuta__Mergus_merganser,Unsupported,FALSE,FALSE,Dabbling ducks,short-distance,8.5273453088,Aquatic pursuers,short-distance,7.9118621485,Aquatic pursuers,Dabbling ducks,Aquatic pursuers | Dabbling ducks,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anas_crecca,Mergus_merganser,-0.1427533387111853,0.261,0.739,Anas_crecca__Mergus_merganser,Unsupported,FALSE,FALSE,Dabbling ducks,short-distance,10.071290709,Aquatic pursuers,short-distance,7.9118621485,Aquatic pursuers,Dabbling ducks,Aquatic pursuers | Dabbling ducks,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anas_platyrhynchos,Mergus_merganser,0.1275755218005577,0.776,0.224,Anas_platyrhynchos__Mergus_merganser,Unsupported,FALSE,FALSE,Dabbling ducks,sedentary and short-distance,11.8110548425,Aquatic pursuers,short-distance,7.9118621485,Aquatic pursuers,Dabbling ducks,Aquatic pursuers | Dabbling ducks,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anser_anser,Mergus_merganser,0.6724858670610222,0.999,0.001,Anser_anser__Mergus_merganser,Supported positive,TRUE,FALSE,Grazing waterfowl,sedentary and short-distance,11.1956416463,Aquatic pursuers,short-distance,7.9118621485,Aquatic pursuers,Grazing waterfowl,Aquatic pursuers | Grazing waterfowl,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Aythya_ferina,Mergus_merganser,0.162892229112241,0.853,0.147,Aythya_ferina__Mergus_merganser,Unsupported,FALSE,FALSE,Diving ducks,short-distance,12.445391892,Aquatic pursuers,short-distance,7.9118621485,Aquatic pursuers,Diving ducks,Aquatic pursuers | Diving ducks,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Aythya_fuligula,Mergus_merganser,0.09252559583361798,0.69,0.31,Aythya_fuligula__Mergus_merganser,Unsupported,FALSE,FALSE,Diving ducks,short-distance,10.1385920012,Aquatic pursuers,short-distance,7.9118621485,Aquatic pursuers,Diving ducks,Aquatic pursuers | Diving ducks,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Cygnus_olor,Mergus_merganser,0.351308374927271,0.949,0.051,Cygnus_olor__Mergus_merganser,Unsupported,FALSE,FALSE,Grazing waterfowl,sedentary and short-distance,12.1899516659,Aquatic pursuers,short-distance,7.9118621485,Aquatic pursuers,Grazing waterfowl,Aquatic pursuers | Grazing waterfowl,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Mareca_strepera,Mergus_merganser,0.3864133581586308,0.915,0.085,Mareca_strepera__Mergus_merganser,Unsupported,FALSE,FALSE,Dabbling ducks,short-distance,12.5158986156,Aquatic pursuers,short-distance,7.9118621485,Aquatic pursuers,Dabbling ducks,Aquatic pursuers | Dabbling ducks,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Accipiter_nisus,Mergus_serrator,0.1115256263884477,0.751,0.249,Accipiter_nisus__Mergus_serrator,Unsupported,FALSE,FALSE,Diurnal raptors,sedentary and short-distance,11.9162821341,Aquatic pursuers,short-distance,7.3724850113,Aquatic pursuers,Diurnal raptors,Aquatic pursuers | Diurnal raptors,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Astur_gentilis,Mergus_serrator,-0.020501836038999,0.425,0.575,Astur_gentilis__Mergus_serrator,Unsupported,FALSE,FALSE,Diurnal raptors,sedentary,11.8007973825,Aquatic pursuers,short-distance,7.3724850113,Aquatic pursuers,Diurnal raptors,Aquatic pursuers | Diurnal raptors,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Buteo_buteo,Mergus_serrator,0.2805531655806938,0.998,0.002,Buteo_buteo__Mergus_serrator,Supported positive,TRUE,FALSE,Diurnal raptors,sedentary and short-distance,12.6973693303,Aquatic pursuers,short-distance,7.3724850113,Aquatic pursuers,Diurnal raptors,Aquatic pursuers | Diurnal raptors,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Circus_aeruginosus,Mergus_serrator,0.362908755179047,0.996,0.004,Circus_aeruginosus__Mergus_serrator,Supported positive,TRUE,FALSE,Diurnal raptors,short-and long-distance,13.2259231132,Aquatic pursuers,short-distance,7.3724850113,Aquatic pursuers,Diurnal raptors,Aquatic pursuers | Diurnal raptors,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Circus_pygargus,Mergus_serrator,-0.1812423612758809,0.181,0.819,Circus_pygargus__Mergus_serrator,Unsupported,FALSE,FALSE,Diurnal raptors,long-distance,13.6904029809,Aquatic pursuers,short-distance,7.3724850113,Aquatic pursuers,Diurnal raptors,Aquatic pursuers | Diurnal raptors,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Pernis_apivorus,Mergus_serrator,0.137630207501881,0.73,0.27,Pernis_apivorus__Mergus_serrator,Unsupported,FALSE,FALSE,Diurnal raptors,long-distance,11.9608484505,Aquatic pursuers,short-distance,7.3724850113,Aquatic pursuers,Diurnal raptors,Aquatic pursuers | Diurnal raptors,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anas_acuta,Mergus_serrator,0.7916405175831176,1,0,Anas_acuta__Mergus_serrator,Supported positive,TRUE,FALSE,Dabbling ducks,short-distance,8.5273453088,Aquatic pursuers,short-distance,7.3724850113,Aquatic pursuers,Dabbling ducks,Aquatic pursuers | Dabbling ducks,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anas_crecca,Mergus_serrator,0.4556914291875644,0.983,0.017,Anas_crecca__Mergus_serrator,Supported positive,TRUE,FALSE,Dabbling ducks,short-distance,10.071290709,Aquatic pursuers,short-distance,7.3724850113,Aquatic pursuers,Dabbling ducks,Aquatic pursuers | Dabbling ducks,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anas_platyrhynchos,Mergus_serrator,0.6948668109454912,1,0,Anas_platyrhynchos__Mergus_serrator,Supported positive,TRUE,FALSE,Dabbling ducks,sedentary and short-distance,11.8110548425,Aquatic pursuers,short-distance,7.3724850113,Aquatic pursuers,Dabbling ducks,Aquatic pursuers | Dabbling ducks,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anser_anser,Mergus_serrator,0.5344678168569889,1,0,Anser_anser__Mergus_serrator,Supported positive,TRUE,FALSE,Grazing waterfowl,sedentary and short-distance,11.1956416463,Aquatic pursuers,short-distance,7.3724850113,Aquatic pursuers,Grazing waterfowl,Aquatic pursuers | Grazing waterfowl,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Aythya_ferina,Mergus_serrator,0.5230969954277431,1,0,Aythya_ferina__Mergus_serrator,Supported positive,TRUE,FALSE,Diving ducks,short-distance,12.445391892,Aquatic pursuers,short-distance,7.3724850113,Aquatic pursuers,Diving ducks,Aquatic pursuers | Diving ducks,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Aythya_fuligula,Mergus_serrator,0.6053458032700083,1,0,Aythya_fuligula__Mergus_serrator,Supported positive,TRUE,FALSE,Diving ducks,short-distance,10.1385920012,Aquatic pursuers,short-distance,7.3724850113,Aquatic pursuers,Diving ducks,Aquatic pursuers | Diving ducks,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Cygnus_olor,Mergus_serrator,0.5616868972341342,1,0,Cygnus_olor__Mergus_serrator,Supported positive,TRUE,FALSE,Grazing waterfowl,sedentary and short-distance,12.1899516659,Aquatic pursuers,short-distance,7.3724850113,Aquatic pursuers,Grazing waterfowl,Aquatic pursuers | Grazing waterfowl,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Mareca_strepera,Mergus_serrator,0.6980010001231899,0.999,0.001,Mareca_strepera__Mergus_serrator,Supported positive,TRUE,FALSE,Dabbling ducks,short-distance,12.5158986156,Aquatic pursuers,short-distance,7.3724850113,Aquatic pursuers,Dabbling ducks,Aquatic pursuers | Dabbling ducks,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Mergus_merganser,Mergus_serrator,0.392696314103482,0.963,0.037,Mergus_merganser__Mergus_serrator,Supported positive,TRUE,FALSE,Aquatic pursuers,short-distance,7.9118621485,Aquatic pursuers,short-distance,7.3724850113,Aquatic pursuers,Aquatic pursuers,Aquatic pursuers,Within guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Accipiter_nisus,Somateria_mollissima,-0.1080984534457974,0.276,0.724,Accipiter_nisus__Somateria_mollissima,Unsupported,FALSE,FALSE,Diurnal raptors,sedentary and short-distance,11.9162821341,Diving ducks,short-distance,8.1688294838,Diurnal raptors,Diving ducks,Diurnal raptors | Diving ducks,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Astur_gentilis,Somateria_mollissima,-0.2616401758524498,0.093,0.907,Astur_gentilis__Somateria_mollissima,Unsupported,FALSE,FALSE,Diurnal raptors,sedentary,11.8007973825,Diving ducks,short-distance,8.1688294838,Diurnal raptors,Diving ducks,Diurnal raptors | Diving ducks,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Buteo_buteo,Somateria_mollissima,-0.07299480202610609,0.303,0.697,Buteo_buteo__Somateria_mollissima,Unsupported,FALSE,FALSE,Diurnal raptors,sedentary and short-distance,12.6973693303,Diving ducks,short-distance,8.1688294838,Diurnal raptors,Diving ducks,Diurnal raptors | Diving ducks,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Circus_aeruginosus,Somateria_mollissima,0.01299063934579738,0.498,0.502,Circus_aeruginosus__Somateria_mollissima,Unsupported,FALSE,FALSE,Diurnal raptors,short-and long-distance,13.2259231132,Diving ducks,short-distance,8.1688294838,Diurnal raptors,Diving ducks,Diurnal raptors | Diving ducks,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Circus_pygargus,Somateria_mollissima,-0.1906389927497331,0.173,0.827,Circus_pygargus__Somateria_mollissima,Unsupported,FALSE,FALSE,Diurnal raptors,long-distance,13.6904029809,Diving ducks,short-distance,8.1688294838,Diurnal raptors,Diving ducks,Diurnal raptors | Diving ducks,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Pernis_apivorus,Somateria_mollissima,-0.1951071759039529,0.187,0.813,Pernis_apivorus__Somateria_mollissima,Unsupported,FALSE,FALSE,Diurnal raptors,long-distance,11.9608484505,Diving ducks,short-distance,8.1688294838,Diurnal raptors,Diving ducks,Diurnal raptors | Diving ducks,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Anas_acuta,Somateria_mollissima,0.4768335236143493,0.996,0.004,Anas_acuta__Somateria_mollissima,Supported positive,TRUE,FALSE,Dabbling ducks,short-distance,8.5273453088,Diving ducks,short-distance,8.1688294838,Dabbling ducks,Diving ducks,Dabbling ducks | Diving ducks,Between guild
