site,pct_lnd,species,observed_1970s,observed_1990s,turnover_state,rank,species_label,foraging_guild,changed_cells,gained_cells,lost_cells,direction,facet_label
FH63,47.118132999168445,Garrulus_glandarius,0,1,Gained,6,Garrulus glandarius,Omnivorous corvids,700,501,199,More occupied cells in 1990s,"06. Garrulus glandarius
Omnivorous corvids; 700 changed"
FH63,47.118132999168445,Acanthis_flammea,0,0,Absent in both,7,Acanthis flammea,Passerine seedeaters,693,658,35,More occupied cells in 1990s,"07. Acanthis flammea
Passerine seedeaters; 693 changed"
FH63,47.118132999168445,Phoenicurus_phoenicurus,1,0,Lost,8,Phoenicurus phoenicurus,Low flycatching feeders,693,454,239,More occupied cells in 1990s,"08. Phoenicurus phoenicurus
Low flycatching feeders; 693 changed"
FH63,47.118132999168445,Tadorna_tadorna,1,1,Retained,9,Tadorna tadorna,Dabbling ducks,687,456,231,More occupied cells in 1990s,"09. Tadorna tadorna
Dabbling ducks; 687 changed"
FH63,47.118132999168445,Buteo_buteo,0,1,Gained,10,Buteo buteo,Diurnal raptors,684,613,71,More occupied cells in 1990s,"10. Buteo buteo
Diurnal raptors; 684 changed"
FH63,47.118132999168445,Streptopelia_decaocto,0,1,Gained,11,Streptopelia decaocto,Columbids,679,501,178,More occupied cells in 1990s,"11. Streptopelia decaocto
Columbids; 679 changed"
FH63,47.118132999168445,Turdus_viscivorus,0,0,Absent in both,12,Turdus viscivorus,Thrushes,676,570,106,More occupied cells in 1990s,"12. Turdus viscivorus
Thrushes; 676 changed"
FH63,47.118132999168445,Pyrrhula_pyrrhula,0,0,Absent in both,13,Pyrrhula pyrrhula,Passerine seedeaters,674,487,187,More occupied cells in 1990s,"13. Pyrrhula pyrrhula
Passerine seedeaters; 674 changed"
FH63,47.118132999168445,Coloeus_monedula,1,0,Lost,14,Coloeus monedula,Omnivorous corvids,670,397,273,More occupied cells in 1990s,"14. Coloeus monedula
Omnivorous corvids; 670 changed"
FH63,47.118132999168445,Anthus_pratensis,1,1,Retained,15,Anthus pratensis,Open-land insectivores,658,302,356,Fewer occupied cells in 1990s,"15. Anthus pratensis
Open-land insectivores; 658 changed"
FH63,47.118132999168445,Acrocephalus_palustris,1,1,Retained,16,Acrocephalus palustris,Marsh warblers,654,492,162,More occupied cells in 1990s,"16. Acrocephalus palustris
Marsh warblers; 654 changed"
FH63,47.118132999168445,Riparia_riparia,0,0,Absent in both,17,Riparia riparia,Aerial insectivores,652,203,449,Fewer occupied cells in 1990s,"17. Riparia riparia
Aerial insectivores; 652 changed"
FH63,47.118132999168445,Perdix_perdix,0,1,Gained,18,Perdix perdix,Gallinaceous birds,641,374,267,More occupied cells in 1990s,"18. Perdix perdix
Gallinaceous birds; 641 changed"
FH63,47.118132999168445,Saxicola_rubetra,0,0,Absent in both,19,Saxicola rubetra,Low flycatching feeders,636,255,381,Fewer occupied cells in 1990s,"19. Saxicola rubetra
Low flycatching feeders; 636 changed"
FH63,47.118132999168445,Gallinago_gallinago,1,0,Lost,20,Gallinago gallinago,Scolopacids,625,197,428,Fewer occupied cells in 1990s,"20. Gallinago gallinago
Scolopacids; 625 changed"
FH64,83.90139095840316,Falco_tinnunculus,0,1,Gained,1,Falco tinnunculus,Diurnal raptors,810,606,204,More occupied cells in 1990s,"01. Falco tinnunculus
Diurnal raptors; 810 changed"
FH64,83.90139095840316,Accipiter_nisus,1,1,Retained,2,Accipiter nisus,Diurnal raptors,784,618,166,More occupied cells in 1990s,"02. Accipiter nisus
Diurnal raptors; 784 changed"
FH64,83.90139095840316,Carduelis_carduelis,1,1,Retained,3,Carduelis carduelis,Passerine seedeaters,777,524,253,More occupied cells in 1990s,"03. Carduelis carduelis
Passerine seedeaters; 777 changed"
FH64,83.90139095840316,Muscicapa_striata,0,0,Absent in both,4,Muscicapa striata,Flycatchers,768,533,235,More occupied cells in 1990s,"04. Muscicapa striata
Flycatchers; 768 changed"
FH64,83.90139095840316,Acrocephalus_schoenobaenus,0,1,Gained,5,Acrocephalus schoenobaenus,Marsh warblers,757,90,667,Fewer occupied cells in 1990s,"05. Acrocephalus schoenobaenus
Marsh warblers; 757 changed"
FH64,83.90139095840316,Garrulus_glandarius,0,1,Gained,6,Garrulus glandarius,Omnivorous corvids,700,501,199,More occupied cells in 1990s,"06. Garrulus glandarius
Omnivorous corvids; 700 changed"
FH64,83.90139095840316,Acanthis_flammea,0,0,Absent in both,7,Acanthis flammea,Passerine seedeaters,693,658,35,More occupied cells in 1990s,"07. Acanthis flammea
Passerine seedeaters; 693 changed"
FH64,83.90139095840316,Phoenicurus_phoenicurus,1,1,Retained,8,Phoenicurus phoenicurus,Low flycatching feeders,693,454,239,More occupied cells in 1990s,"08. Phoenicurus phoenicurus
Low flycatching feeders; 693 changed"
FH64,83.90139095840316,Tadorna_tadorna,0,1,Gained,9,Tadorna tadorna,Dabbling ducks,687,456,231,More occupied cells in 1990s,"09. Tadorna tadorna
Dabbling ducks; 687 changed"
FH64,83.90139095840316,Buteo_buteo,1,1,Retained,10,Buteo buteo,Diurnal raptors,684,613,71,More occupied cells in 1990s,"10. Buteo buteo
Diurnal raptors; 684 changed"
FH64,83.90139095840316,Streptopelia_decaocto,1,1,Retained,11,Streptopelia decaocto,Columbids,679,501,178,More occupied cells in 1990s,"11. Streptopelia decaocto
Columbids; 679 changed"
FH64,83.90139095840316,Turdus_viscivorus,0,0,Absent in both,12,Turdus viscivorus,Thrushes,676,570,106,More occupied cells in 1990s,"12. Turdus viscivorus
Thrushes; 676 changed"
FH64,83.90139095840316,Pyrrhula_pyrrhula,1,1,Retained,13,Pyrrhula pyrrhula,Passerine seedeaters,674,487,187,More occupied cells in 1990s,"13. Pyrrhula pyrrhula
Passerine seedeaters; 674 changed"
FH64,83.90139095840316,Coloeus_monedula,1,1,Retained,14,Coloeus monedula,Omnivorous corvids,670,397,273,More occupied cells in 1990s,"14. Coloeus monedula
Omnivorous corvids; 670 changed"
FH64,83.90139095840316,Anthus_pratensis,1,1,Retained,15,Anthus pratensis,Open-land insectivores,658,302,356,Fewer occupied cells in 1990s,"15. Anthus pratensis
Open-land insectivores; 658 changed"
FH64,83.90139095840316,Acrocephalus_palustris,1,1,Retained,16,Acrocephalus palustris,Marsh warblers,654,492,162,More occupied cells in 1990s,"16. Acrocephalus palustris
Marsh warblers; 654 changed"
FH64,83.90139095840316,Riparia_riparia,1,0,Lost,17,Riparia riparia,Aerial insectivores,652,203,449,Fewer occupied cells in 1990s,"17. Riparia riparia
Aerial insectivores; 652 changed"
FH64,83.90139095840316,Perdix_perdix,0,1,Gained,18,Perdix perdix,Gallinaceous birds,641,374,267,More occupied cells in 1990s,"18. Perdix perdix
Gallinaceous birds; 641 changed"
FH64,83.90139095840316,Saxicola_rubetra,0,0,Absent in both,19,Saxicola rubetra,Low flycatching feeders,636,255,381,Fewer occupied cells in 1990s,"19. Saxicola rubetra
Low flycatching feeders; 636 changed"
FH64,83.90139095840316,Gallinago_gallinago,0,1,Gained,20,Gallinago gallinago,Scolopacids,625,197,428,Fewer occupied cells in 1990s,"20. Gallinago gallinago
Scolopacids; 625 changed"
FH65,85.57737406361467,Falco_tinnunculus,0,1,Gained,1,Falco tinnunculus,Diurnal raptors,810,606,204,More occupied cells in 1990s,"01. Falco tinnunculus
Diurnal raptors; 810 changed"
FH65,85.57737406361467,Accipiter_nisus,0,1,Gained,2,Accipiter nisus,Diurnal raptors,784,618,166,More occupied cells in 1990s,"02. Accipiter nisus
Diurnal raptors; 784 changed"
FH65,85.57737406361467,Carduelis_carduelis,0,1,Gained,3,Carduelis carduelis,Passerine seedeaters,777,524,253,More occupied cells in 1990s,"03. Carduelis carduelis
Passerine seedeaters; 777 changed"
FH65,85.57737406361467,Muscicapa_striata,0,0,Absent in both,4,Muscicapa striata,Flycatchers,768,533,235,More occupied cells in 1990s,"04. Muscicapa striata
Flycatchers; 768 changed"
FH65,85.57737406361467,Acrocephalus_schoenobaenus,0,1,Gained,5,Acrocephalus schoenobaenus,Marsh warblers,757,90,667,Fewer occupied cells in 1990s,"05. Acrocephalus schoenobaenus
Marsh warblers; 757 changed"
FH65,85.57737406361467,Garrulus_glandarius,0,1,Gained,6,Garrulus glandarius,Omnivorous corvids,700,501,199,More occupied cells in 1990s,"06. Garrulus glandarius
Omnivorous corvids; 700 changed"
FH65,85.57737406361467,Acanthis_flammea,0,0,Absent in both,7,Acanthis flammea,Passerine seedeaters,693,658,35,More occupied cells in 1990s,"07. Acanthis flammea
Passerine seedeaters; 693 changed"
FH65,85.57737406361467,Phoenicurus_phoenicurus,0,0,Absent in both,8,Phoenicurus phoenicurus,Low flycatching feeders,693,454,239,More occupied cells in 1990s,"08. Phoenicurus phoenicurus
Low flycatching feeders; 693 changed"
FH65,85.57737406361467,Tadorna_tadorna,1,1,Retained,9,Tadorna tadorna,Dabbling ducks,687,456,231,More occupied cells in 1990s,"09. Tadorna tadorna
Dabbling ducks; 687 changed"
FH65,85.57737406361467,Buteo_buteo,0,1,Gained,10,Buteo buteo,Diurnal raptors,684,613,71,More occupied cells in 1990s,"10. Buteo buteo
Diurnal raptors; 684 changed"
FH65,85.57737406361467,Streptopelia_decaocto,0,1,Gained,11,Streptopelia decaocto,Columbids,679,501,178,More occupied cells in 1990s,"11. Streptopelia decaocto
Columbids; 679 changed"
FH65,85.57737406361467,Turdus_viscivorus,0,0,Absent in both,12,Turdus viscivorus,Thrushes,676,570,106,More occupied cells in 1990s,"12. Turdus viscivorus
Thrushes; 676 changed"
FH65,85.57737406361467,Pyrrhula_pyrrhula,0,1,Gained,13,Pyrrhula pyrrhula,Passerine seedeaters,674,487,187,More occupied cells in 1990s,"13. Pyrrhula pyrrhula
Passerine seedeaters; 674 changed"
FH65,85.57737406361467,Coloeus_monedula,0,1,Gained,14,Coloeus monedula,Omnivorous corvids,670,397,273,More occupied cells in 1990s,"14. Coloeus monedula
Omnivorous corvids; 670 changed"
FH65,85.57737406361467,Anthus_pratensis,0,0,Absent in both,15,Anthus pratensis,Open-land insectivores,658,302,356,Fewer occupied cells in 1990s,"15. Anthus pratensis
Open-land insectivores; 658 changed"
FH65,85.57737406361467,Acrocephalus_palustris,0,1,Gained,16,Acrocephalus palustris,Marsh warblers,654,492,162,More occupied cells in 1990s,"16. Acrocephalus palustris
Marsh warblers; 654 changed"
FH65,85.57737406361467,Riparia_riparia,0,0,Absent in both,17,Riparia riparia,Aerial insectivores,652,203,449,Fewer occupied cells in 1990s,"17. Riparia riparia
Aerial insectivores; 652 changed"
FH65,85.57737406361467,Perdix_perdix,0,1,Gained,18,Perdix perdix,Gallinaceous birds,641,374,267,More occupied cells in 1990s,"18. Perdix perdix
Gallinaceous birds; 641 changed"
FH65,85.57737406361467,Saxicola_rubetra,0,0,Absent in both,19,Saxicola rubetra,Low flycatching feeders,636,255,381,Fewer occupied cells in 1990s,"19. Saxicola rubetra
Low flycatching feeders; 636 changed"
FH65,85.57737406361467,Gallinago_gallinago,0,0,Absent in both,20,Gallinago gallinago,Scolopacids,625,197,428,Fewer occupied cells in 1990s,"20. Gallinago gallinago
Scolopacids; 625 changed"
FH71,65.78675871597646,Falco_tinnunculus,0,1,Gained,1,Falco tinnunculus,Diurnal raptors,810,606,204,More occupied cells in 1990s,"01. Falco tinnunculus
Diurnal raptors; 810 changed"
FH71,65.78675871597646,Accipiter_nisus,0,0,Absent in both,2,Accipiter nisus,Diurnal raptors,784,618,166,More occupied cells in 1990s,"02. Accipiter nisus
Diurnal raptors; 784 changed"
FH71,65.78675871597646,Carduelis_carduelis,0,0,Absent in both,3,Carduelis carduelis,Passerine seedeaters,777,524,253,More occupied cells in 1990s,"03. Carduelis carduelis
Passerine seedeaters; 777 changed"
FH71,65.78675871597646,Muscicapa_striata,1,0,Lost,4,Muscicapa striata,Flycatchers,768,533,235,More occupied cells in 1990s,"04. Muscicapa striata
Flycatchers; 768 changed"
FH71,65.78675871597646,Acrocephalus_schoenobaenus,1,1,Retained,5,Acrocephalus schoenobaenus,Marsh warblers,757,90,667,Fewer occupied cells in 1990s,"05. Acrocephalus schoenobaenus
Marsh warblers; 757 changed"
FH71,65.78675871597646,Garrulus_glandarius,1,1,Retained,6,Garrulus glandarius,Omnivorous corvids,700,501,199,More occupied cells in 1990s,"06. Garrulus glandarius
Omnivorous corvids; 700 changed"
FH71,65.78675871597646,Acanthis_flammea,0,0,Absent in both,7,Acanthis flammea,Passerine seedeaters,693,658,35,More occupied cells in 1990s,"07. Acanthis flammea
Passerine seedeaters; 693 changed"
FH71,65.78675871597646,Phoenicurus_phoenicurus,1,1,Retained,8,Phoenicurus phoenicurus,Low flycatching feeders,693,454,239,More occupied cells in 1990s,"08. Phoenicurus phoenicurus
Low flycatching feeders; 693 changed"
FH71,65.78675871597646,Tadorna_tadorna,0,1,Gained,9,Tadorna tadorna,Dabbling ducks,687,456,231,More occupied cells in 1990s,"09. Tadorna tadorna
Dabbling ducks; 687 changed"
FH71,65.78675871597646,Buteo_buteo,0,1,Gained,10,Buteo buteo,Diurnal raptors,684,613,71,More occupied cells in 1990s,"10. Buteo buteo
Diurnal raptors; 684 changed"
FH71,65.78675871597646,Streptopelia_decaocto,0,0,Absent in both,11,Streptopelia decaocto,Columbids,679,501,178,More occupied cells in 1990s,"11. Streptopelia decaocto
Columbids; 679 changed"
FH71,65.78675871597646,Turdus_viscivorus,0,1,Gained,12,Turdus viscivorus,Thrushes,676,570,106,More occupied cells in 1990s,"12. Turdus viscivorus
Thrushes; 676 changed"
FH71,65.78675871597646,Pyrrhula_pyrrhula,0,0,Absent in both,13,Pyrrhula pyrrhula,Passerine seedeaters,674,487,187,More occupied cells in 1990s,"13. Pyrrhula pyrrhula
Passerine seedeaters; 674 changed"
FH71,65.78675871597646,Coloeus_monedula,0,0,Absent in both,14,Coloeus monedula,Omnivorous corvids,670,397,273,More occupied cells in 1990s,"14. Coloeus monedula
Omnivorous corvids; 670 changed"
FH71,65.78675871597646,Anthus_pratensis,1,1,Retained,15,Anthus pratensis,Open-land insectivores,658,302,356,Fewer occupied cells in 1990s,"15. Anthus pratensis
Open-land insectivores; 658 changed"
FH71,65.78675871597646,Acrocephalus_palustris,0,1,Gained,16,Acrocephalus palustris,Marsh warblers,654,492,162,More occupied cells in 1990s,"16. Acrocephalus palustris
Marsh warblers; 654 changed"
FH71,65.78675871597646,Riparia_riparia,0,1,Gained,17,Riparia riparia,Aerial insectivores,652,203,449,Fewer occupied cells in 1990s,"17. Riparia riparia
Aerial insectivores; 652 changed"
FH71,65.78675871597646,Perdix_perdix,0,1,Gained,18,Perdix perdix,Gallinaceous birds,641,374,267,More occupied cells in 1990s,"18. Perdix perdix
Gallinaceous birds; 641 changed"
FH71,65.78675871597646,Saxicola_rubetra,0,1,Gained,19,Saxicola rubetra,Low flycatching feeders,636,255,381,Fewer occupied cells in 1990s,"19. Saxicola rubetra
Low flycatching feeders; 636 changed"
FH71,65.78675871597646,Gallinago_gallinago,1,1,Retained,20,Gallinago gallinago,Scolopacids,625,197,428,Fewer occupied cells in 1990s,"20. Gallinago gallinago
Scolopacids; 625 changed"
FH72,91.59978654863528,Falco_tinnunculus,1,0,Lost,1,Falco tinnunculus,Diurnal raptors,810,606,204,More occupied cells in 1990s,"01. Falco tinnunculus
Diurnal raptors; 810 changed"
FH72,91.59978654863528,Accipiter_nisus,0,0,Absent in both,2,Accipiter nisus,Diurnal raptors,784,618,166,More occupied cells in 1990s,"02. Accipiter nisus
Diurnal raptors; 784 changed"
FH72,91.59978654863528,Carduelis_carduelis,0,0,Absent in both,3,Carduelis carduelis,Passerine seedeaters,777,524,253,More occupied cells in 1990s,"03. Carduelis carduelis
Passerine seedeaters; 777 changed"
FH72,91.59978654863528,Muscicapa_striata,0,0,Absent in both,4,Muscicapa striata,Flycatchers,768,533,235,More occupied cells in 1990s,"04. Muscicapa striata
Flycatchers; 768 changed"
FH72,91.59978654863528,Acrocephalus_schoenobaenus,0,0,Absent in both,5,Acrocephalus schoenobaenus,Marsh warblers,757,90,667,Fewer occupied cells in 1990s,"05. Acrocephalus schoenobaenus
Marsh warblers; 757 changed"
FH72,91.59978654863528,Garrulus_glandarius,0,1,Gained,6,Garrulus glandarius,Omnivorous corvids,700,501,199,More occupied cells in 1990s,"06. Garrulus glandarius
Omnivorous corvids; 700 changed"
FH72,91.59978654863528,Acanthis_flammea,0,0,Absent in both,7,Acanthis flammea,Passerine seedeaters,693,658,35,More occupied cells in 1990s,"07. Acanthis flammea
Passerine seedeaters; 693 changed"
FH72,91.59978654863528,Phoenicurus_phoenicurus,1,1,Retained,8,Phoenicurus phoenicurus,Low flycatching feeders,693,454,239,More occupied cells in 1990s,"08. Phoenicurus phoenicurus
Low flycatching feeders; 693 changed"
FH72,91.59978654863528,Tadorna_tadorna,0,1,Gained,9,Tadorna tadorna,Dabbling ducks,687,456,231,More occupied cells in 1990s,"09. Tadorna tadorna
Dabbling ducks; 687 changed"
FH72,91.59978654863528,Buteo_buteo,0,1,Gained,10,Buteo buteo,Diurnal raptors,684,613,71,More occupied cells in 1990s,"10. Buteo buteo
Diurnal raptors; 684 changed"
FH72,91.59978654863528,Streptopelia_decaocto,1,1,Retained,11,Streptopelia decaocto,Columbids,679,501,178,More occupied cells in 1990s,"11. Streptopelia decaocto
Columbids; 679 changed"
FH72,91.59978654863528,Turdus_viscivorus,0,0,Absent in both,12,Turdus viscivorus,Thrushes,676,570,106,More occupied cells in 1990s,"12. Turdus viscivorus
Thrushes; 676 changed"
FH72,91.59978654863528,Pyrrhula_pyrrhula,0,0,Absent in both,13,Pyrrhula pyrrhula,Passerine seedeaters,674,487,187,More occupied cells in 1990s,"13. Pyrrhula pyrrhula
Passerine seedeaters; 674 changed"
FH72,91.59978654863528,Coloeus_monedula,0,0,Absent in both,14,Coloeus monedula,Omnivorous corvids,670,397,273,More occupied cells in 1990s,"14. Coloeus monedula
Omnivorous corvids; 670 changed"
FH72,91.59978654863528,Anthus_pratensis,1,1,Retained,15,Anthus pratensis,Open-land insectivores,658,302,356,Fewer occupied cells in 1990s,"15. Anthus pratensis
Open-land insectivores; 658 changed"
FH72,91.59978654863528,Acrocephalus_palustris,0,0,Absent in both,16,Acrocephalus palustris,Marsh warblers,654,492,162,More occupied cells in 1990s,"16. Acrocephalus palustris
Marsh warblers; 654 changed"
FH72,91.59978654863528,Riparia_riparia,0,0,Absent in both,17,Riparia riparia,Aerial insectivores,652,203,449,Fewer occupied cells in 1990s,"17. Riparia riparia
Aerial insectivores; 652 changed"
FH72,91.59978654863528,Perdix_perdix,1,1,Retained,18,Perdix perdix,Gallinaceous birds,641,374,267,More occupied cells in 1990s,"18. Perdix perdix
Gallinaceous birds; 641 changed"
FH72,91.59978654863528,Saxicola_rubetra,1,1,Retained,19,Saxicola rubetra,Low flycatching feeders,636,255,381,Fewer occupied cells in 1990s,"19. Saxicola rubetra
Low flycatching feeders; 636 changed"
FH72,91.59978654863528,Gallinago_gallinago,1,0,Lost,20,Gallinago gallinago,Scolopacids,625,197,428,Fewer occupied cells in 1990s,"20. Gallinago gallinago
Scolopacids; 625 changed"
FH73,74.88418726759144,Falco_tinnunculus,0,0,Absent in both,1,Falco tinnunculus,Diurnal raptors,810,606,204,More occupied cells in 1990s,"01. Falco tinnunculus
Diurnal raptors; 810 changed"
FH73,74.88418726759144,Accipiter_nisus,0,0,Absent in both,2,Accipiter nisus,Diurnal raptors,784,618,166,More occupied cells in 1990s,"02. Accipiter nisus
Diurnal raptors; 784 changed"
FH73,74.88418726759144,Carduelis_carduelis,0,1,Gained,3,Carduelis carduelis,Passerine seedeaters,777,524,253,More occupied cells in 1990s,"03. Carduelis carduelis
Passerine seedeaters; 777 changed"
FH73,74.88418726759144,Muscicapa_striata,0,0,Absent in both,4,Muscicapa striata,Flycatchers,768,533,235,More occupied cells in 1990s,"04. Muscicapa striata
Flycatchers; 768 changed"
FH73,74.88418726759144,Acrocephalus_schoenobaenus,1,0,Lost,5,Acrocephalus schoenobaenus,Marsh warblers,757,90,667,Fewer occupied cells in 1990s,"05. Acrocephalus schoenobaenus
Marsh warblers; 757 changed"
