site,survey_from,survey_to,bioregion_1,bioregion_3,atlas.x,atlas.y,variable,from,to,delta_raw,variable_label,national_mean_delta,national_median_delta,national_sd_delta,delta_relative_to_national
CG48,CG48_1,CG48_3,Cluster 2,Cluster 2,1,3,perc_forest,5.25549635518151e-4,0.00105109927103868,5.25549635520529e-4,Forest,0.027693910910736398,0,0.07188363908141222,0.007311116162682232
CG48,CG48_1,CG48_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0,0,0,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0
CG49,CG49_1,CG49_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.34834708503213,9.51295630620158,1.1646092211694512,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.24647392967950607
CG49,CG49_1,CG49_3,Cluster 2,Cluster 2,1,3,prec_breeding,151.097051177682,246.094136552716,94.997085375034,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.8446771512238032
CG49,CG49_1,CG49_3,Cluster 2,Cluster 2,1,3,hh,0.252797845392201,0.332425709475263,0.079627864083062,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.4731221020916906
CG49,CG49_1,CG49_3,Cluster 2,Cluster 2,1,3,perc_urban,0.044315211572513,0.044315211572513,0,Urban,0.018701331002944264,0,0.04401874318659405,0
CG49,CG49_1,CG49_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.857692107399917,0.803247189679443,-0.054444917720473995,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.2582827142898314
CG49,CG49_1,CG49_3,Cluster 2,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
CG49,CG49_1,CG49_3,Cluster 2,Cluster 2,1,3,perc_forest,0.09799268102757,0.141627155313571,0.04363447428600101,Forest,0.027693910910736398,0,0.07188363908141222,0.6070153771233331
CG49,CG49_1,CG49_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0,0.0108104434344729,0.0108104434344729,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.11865114590167987
CG50,CG50_1,CG50_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.52284551504188,9.73461006830897,1.2117645532670895,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.7911010943497342
CG50,CG50_1,CG50_3,Cluster 2,Cluster 2,1,3,prec_breeding,152.528950178657,248.75056942387,96.22161924521299,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.960190637423891
CG50,CG50_1,CG50_3,Cluster 2,Cluster 2,1,3,hh,0.691645870196455,0.729170540498385,0.037524670301930074,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.1350267945077121
CG50,CG50_1,CG50_3,Cluster 2,Cluster 2,1,3,perc_urban,0.279498180863662,0.408462863650187,0.128964682786525,Urban,0.018701331002944264,0,0.04401874318659405,2.929767491085509
CG50,CG50_1,CG50_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.43773392643627,0.262215890805911,-0.175518035630359,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-1.3313276365939068
CG50,CG50_1,CG50_3,Cluster 2,Cluster 2,1,3,perc_pasture,0.176616783358485,0.120053369848172,-0.05656341351031299,Pasture,-0.0030859163253946125,0,0.06411020342686834,-0.8822841059120315
CG50,CG50_1,CG50_3,Cluster 2,Cluster 2,1,3,perc_forest,0.0321001655102028,0.107964682415289,0.07586451690508621,Forest,0.027693910910736398,0,0.07188363908141222,1.0553794698563523
CG50,CG50_1,CG50_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0.0630244507010464,0.0902767001501065,0.0272522494490601,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.2991098973071002
CG51,CG51_1,CG51_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.49902921205645,9.71629410571183,1.2172648936553792,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.8546280521112158
CG51,CG51_1,CG51_3,Cluster 2,Cluster 2,1,3,prec_breeding,147.911358516577,241.243597911781,93.332239395204,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.6876278708406844
CG51,CG51_1,CG51_3,Cluster 2,Cluster 2,1,3,hh,0.659306209455517,0.70642991600482,0.04712370654930298,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.21210857432318267
CG51,CG51_1,CG51_3,Cluster 2,Cluster 2,1,3,perc_urban,0.364154652376074,0.364154652376074,0,Urban,0.018701331002944264,0,0.04401874318659405,0
CG51,CG51_1,CG51_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.416193256533833,0.218704981693074,-0.19748827484075898,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-1.5260451265991826
CG51,CG51_1,CG51_3,Cluster 2,Cluster 2,1,3,perc_pasture,0.0243546672816314,0,-0.0243546672816314,Pasture,-0.0030859163253946125,0,0.06411020342686834,-0.37988753708156936
CG51,CG51_1,CG51_3,Cluster 2,Cluster 2,1,3,perc_forest,0,0.326477028068529,0.326477028068529,Forest,0.027693910910736398,0,0.07188363908141222,4.541743187191394
CG51,CG51_1,CG51_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0.184840056720093,0.0802059707739541,-0.10463408594613889,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,-1.1484222893479827
CG52,CG52_1,CG52_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.45158595138094,9.66364798514945,1.2120620337685093,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.7945368873942504
CG52,CG52_1,CG52_3,Cluster 2,Cluster 2,1,3,prec_breeding,147.37489540046,239.702510225383,92.32761482492302,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.5928590046937163
CG52,CG52_1,CG52_3,Cluster 2,Cluster 2,1,3,hh,0.357436435960908,0.406233973006176,0.04879753704526796,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.2255496980374205
CG52,CG52_1,CG52_3,Cluster 2,Cluster 2,1,3,perc_urban,0.0915774615512553,0.12844715115305,0.036869689601794695,Urban,0.018701331002944264,0,0.04401874318659405,0.8375906927988664
CG52,CG52_1,CG52_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.790089135152426,0.753219445550631,-0.03686968960179493,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.10251725935935554
CG52,CG52_1,CG52_3,Cluster 2,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
CG52,CG52_1,CG52_3,Cluster 2,Cluster 2,1,3,perc_forest,0.0974186691207283,0.0974186691207283,0,Forest,0.027693910910736398,0,0.07188363908141222,0
CG52,CG52_1,CG52_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0,0,0,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0
CG53,CG53_1,CG53_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.54274290522441,9.74269059664626,1.1999476914218494,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.6546205803593503
CG53,CG53_1,CG53_3,Cluster 2,Cluster 2,1,3,prec_breeding,141.848830404009,230.745252210926,88.896421806917,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.26918558333107
CG53,CG53_1,CG53_3,Cluster 2,Cluster 2,1,3,hh,0.447155761190726,0.616230278515171,0.169074517324445,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,1.191392879772106
CG53,CG53_1,CG53_3,Cluster 2,Cluster 2,1,3,perc_urban,0.114638075777114,0.202133320855334,0.08749524507822,Urban,0.018701331002944264,0,0.04401874318659405,1.9876815816237743
CG53,CG53_1,CG53_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.712675438208683,0.547669514539717,-0.16500592366896594,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-1.2381610562861256
CG53,CG53_1,CG53_3,Cluster 2,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
CG53,CG53_1,CG53_3,Cluster 2,Cluster 2,1,3,perc_forest,0.172686486014203,0.201487830042181,0.028801344027977988,Forest,0.027693910910736398,0,0.07188363908141222,0.40066619325377867
CG53,CG53_1,CG53_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0,0.0487093345627686,0.0487093345627686,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.5346143659150084
CG54,CG54_1,CG54_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.5743227691303,9.7707973045226,1.1964745353923014,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.6145068745134579
CG54,CG54_1,CG54_3,Cluster 2,Cluster 2,1,3,prec_breeding,140.487940580738,228.185253662395,87.697313081657,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.1560705176224502
CG54,CG54_1,CG54_3,Cluster 2,Cluster 2,1,3,hh,0.693037500403212,0.801663448422394,0.10862594801918202,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.7059813041440093
CG54,CG54_1,CG54_3,Cluster 2,Cluster 2,1,3,perc_urban,0.211625260126657,0.238978935642639,0.027353675515982,Urban,0.018701331002944264,0,0.04401874318659405,0.6214097344858448
CG54,CG54_1,CG54_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.488247412461007,0.283056137327222,-0.205191275133785,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-1.5943151562608495
CG54,CG54_1,CG54_3,Cluster 2,Cluster 2,1,3,perc_pasture,0.0487093345602405,0.146128003680722,0.09741866912048151,Pasture,-0.0030859163253946125,0,0.06411020342686834,1.5195501482320009
CG54,CG54_1,CG54_3,Cluster 2,Cluster 2,1,3,perc_forest,0.0809353218912542,0.124822251468395,0.0438869295771408,Forest,0.027693910910736398,0,0.07188363908141222,0.6105273764373059
CG54,CG54_1,CG54_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0.0974186691204811,0.133950670040662,0.0365320009201809,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.40096077441545147
CG55,CG55_1,CG55_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.40151759327727,9.59078792645432,1.1892703331770509,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.5313009240585065
CG55,CG55_1,CG55_3,Cluster 2,Cluster 2,1,3,prec_breeding,148.507501863395,240.895539226552,92.388037363157,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.598558820931094
CG55,CG55_1,CG55_3,Cluster 2,Cluster 2,1,3,hh,3.22607077977821e-4,0.325105954442491,0.3247833473645132,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,2.4417594210754476
CG55,CG55_1,CG55_3,Cluster 2,Cluster 2,1,3,perc_urban,1.61329566217748e-4,5.37057784891011e-4,3.7572821867326296e-4,Urban,0.018701331002944264,0,0.04401874318659405,0.008535641671561657
CG55,CG55_1,CG55_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.999838670433782,0.813082122225004,-0.18675654820877807,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-1.4309321488482203
CG55,CG55_1,CG55_3,Cluster 2,Cluster 2,1,3,perc_pasture,0,0.031372101262861,0.031372101262861,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.4893464625899639
CG55,CG55_1,CG55_3,Cluster 2,Cluster 2,1,3,perc_forest,0,0.0575900496071946,0.0575900496071946,Forest,0.027693910910736398,0,0.07188363908141222,0.8011565683530666
CG55,CG55_1,CG55_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0,0.0974186691200493,0.0974186691200493,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,1.0692287317697837
CG56,CG56_1,CG56_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.43757006647781,9.62174705220643,1.1841769857286195,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.472474588708438
CG56,CG56_1,CG56_3,Cluster 2,Cluster 2,1,3,prec_breeding,142.079569849236,230.629302750923,88.54973290168698,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.2364815111569303
CG56,CG56_1,CG56_3,Cluster 2,Cluster 2,1,3,hh,0,0.0291591663779942,0.0291591663779942,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.06785047441758234
CG56,CG56_1,CG56_3,Cluster 2,Cluster 2,1,3,perc_urban,0,0,0,Urban,0.018701331002944264,0,0.04401874318659405,0
CG56,CG56_1,CG56_3,Cluster 2,Cluster 2,1,3,perc_cropland,1,0.985201418805637,-0.014798581194362947,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.09309421257651386
CG56,CG56_1,CG56_3,Cluster 2,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
CG56,CG56_1,CG56_3,Cluster 2,Cluster 2,1,3,perc_forest,0,0.0147985811943633,0.0147985811943633,Forest,0.027693910910736398,0,0.07188363908141222,0.205868559013868
CG56,CG56_1,CG56_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0,0,0,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0
CG57,CG57_1,CG57_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.40663630544311,9.58549018296104,1.1788538775179305,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.4109945990008567
CG57,CG57_1,CG57_3,Cluster 2,Cluster 2,1,3,prec_breeding,143.468601448839,233.516751530505,90.048150081666,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.3778311270856272
CG57,CG57_1,CG57_3,Cluster 2,Cluster 2,1,3,hh,0.0465225816267669,0.279673849855668,0.23315126822890112,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,1.7059393276886667
CG57,CG57_1,CG57_3,Cluster 2,Cluster 2,1,3,perc_urban,0,0.0254420781475536,0.0254420781475536,Urban,0.018701331002944264,0,0.04401874318659405,0.5779828388035851
CG57,CG57_1,CG57_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.97617088233807,0.843180040315338,-0.13299084202273204,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.9544182949639041
CG57,CG57_1,CG57_3,Cluster 2,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
CG57,CG57_1,CG57_3,Cluster 2,Cluster 2,1,3,perc_forest,0.0238291176619296,0.0725384522223786,0.04870933456044901,Forest,0.027693910910736398,0,0.07188363908141222,0.6776136431446239
CG57,CG57_1,CG57_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0,0.0588394293147296,0.0588394293147296,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.6457982741143644
CG58,CG58_1,CG58_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.38137190013771,9.55114964962941,1.1697777494917005,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.3061685771445254
CG58,CG58_1,CG58_3,Cluster 2,Cluster 2,1,3,prec_breeding,144.611062339224,235.104911077906,90.493848738682,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.4198750483853224
CG58,CG58_1,CG58_3,Cluster 2,Cluster 2,1,3,hh,0.256403461709071,0.501578361956545,0.24517490024747401,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,1.8024909951637769
CG58,CG58_1,CG58_3,Cluster 2,Cluster 2,1,3,perc_urban,0.0393515289482381,0.0434928016217484,0.0041412726735102975,Urban,0.018701331002944264,0,0.04401874318659405,0.09407975725148658
CG58,CG58_1,CG58_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.857666684723438,0.675432385020578,-0.18223429970285998,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-1.3908524360230794
CG58,CG58_1,CG58_3,Cluster 2,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
CG58,CG58_1,CG58_3,Cluster 2,Cluster 2,1,3,perc_forest,0.0299177844835985,0.120722237171352,0.0908044526877535,Forest,0.027693910910736398,0,0.07188363908141222,1.2632144650455495
CG58,CG58_1,CG58_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0.0730640018447253,0.160352576186321,0.08728857434159572,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.9580448232796557
CG59,CG59_1,CG59_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.4040519582022,9.5670864618869,1.1630345036847007,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.22828650779685472
CG59,CG59_1,CG59_3,Cluster 2,Cluster 2,1,3,prec_breeding,139.421227178946,226.711536551361,87.29030937241501,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.1176767920621786
CG59,CG59_1,CG59_3,Cluster 2,Cluster 2,1,3,hh,0.653080160076205,0.714962508885241,0.06188234880903609,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.3306228067651526
CG59,CG59_1,CG59_3,Cluster 2,Cluster 2,1,3,perc_urban,0.378503842100458,0.415035843020488,0.036532000920030006,Urban,0.018701331002944264,0,0.04401874318659405,0.8299192179379592
CG59,CG59_1,CG59_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.390126818739348,0.255932903517988,-0.13419391522136004,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.9650808731582541
CG59,CG59_1,CG59_3,Cluster 2,Cluster 2,1,3,perc_pasture,0,0.0978491756381738,0.0978491756381738,Pasture,-0.0030859163253946125,0,0.06411020342686834,1.5262652496461366
CG59,CG59_1,CG59_3,Cluster 2,Cluster 2,1,3,perc_forest,0.0243546672800205,0.177566563084333,0.1532118958043125,Forest,0.027693910910736398,0,0.07188363908141222,2.131387583630699
CG59,CG59_1,CG59_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0.207014671880174,0.0536155147390164,-0.1533991571411576,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,-1.6836483984653177
CG60,CG60_1,CG60_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.60571139121235,9.81728818862441,1.211576797412059,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.7889325815977983
CG60,CG60_1,CG60_3,Cluster 2,Cluster 2,1,3,prec_breeding,145.416127174025,235.256556479648,89.84042930562299,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,1.358236282401251
CG60,CG60_1,CG60_3,Cluster 2,Cluster 2,1,3,hh,0.697887868467675,0.486283696549837,-0.21160417191783804,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-1.8655172254112558
CG60,CG60_1,CG60_3,Cluster 2,Cluster 2,1,3,perc_urban,0.0188082697930978,0.0188082697930978,0,Urban,0.018701331002944264,0,0.04401874318659405,0
CG60,CG60_1,CG60_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.28094166468718,0.668509747769708,0.38756808308252794,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,3.659183146770019
CG60,CG60_1,CG60_3,Cluster 2,Cluster 2,1,3,perc_pasture,0.392859034268581,0.062606636513378,-0.330252397755203,Pasture,-0.0030859163253946125,0,0.06411020342686834,-5.151323503940022
CG60,CG60_1,CG60_3,Cluster 2,Cluster 2,1,3,perc_forest,0.057315685327324,0,-0.057315685327324,Forest,0.027693910910736398,0,0.07188363908141222,-0.7973397849601186
CG60,CG60_1,CG60_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0,0,0,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0
CG61,CG61_1,CG61_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.66141610434421,9.87820212794116,1.2167860235969492,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.8490972747724379
CG61,CG61_1,CG61_3,Cluster 2,Cluster 2,1,3,prec_breeding,135.899775114667,221.335215697606,85.43544058293901,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.9427021625039195
CG61,CG61_1,CG61_3,Cluster 2,Cluster 2,1,3,hh,0.751247555622875,0.724319089905376,-0.026928465717499073,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.3825420854333253
CG61,CG61_1,CG61_3,Cluster 2,Cluster 2,1,3,perc_urban,0.0821712454129578,0.106525913379638,0.024354667966680205,Urban,0.018701331002944264,0,0.04401874318659405,0.5532794942245748
CG61,CG61_1,CG61_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.164077543347848,0.302783555231185,0.138706011883337,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,1.4535723021469726
CG61,CG61_1,CG61_3,Cluster 2,Cluster 2,1,3,perc_pasture,0.206094623421001,0.0553423289177477,-0.15075229450325328,Pasture,-0.0030859163253946125,0,0.06411020342686834,-2.3514555631572613
CG61,CG61_1,CG61_3,Cluster 2,Cluster 2,1,3,perc_forest,0.137521658381671,0.125213273034907,-0.012308385346763984,Forest,0.027693910910736398,0,0.07188363908141222,-0.1712265197484514
CG61,CG61_1,CG61_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0.0185381639712955,0.0185381639712955,0,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0
CG62,CG62_1,CG62_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.6710570571179,9.89132618144314,1.22026912432524,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.8893258383202872
CG62,CG62_1,CG62_3,Cluster 2,Cluster 2,1,3,prec_breeding,137.238898429333,222.362563960262,85.123665530929,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.913291605519795
CG62,CG62_1,CG62_3,Cluster 2,Cluster 2,1,3,hh,0.726785324417047,0.733101505706306,0.006316181289258926,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.1155823100371972
CG62,CG62_1,CG62_3,Cluster 2,Cluster 2,1,3,perc_urban,0.0415709915894687,0.10417762810321,0.0626066365137413,Urban,0.018701331002944264,0,0.04401874318659405,1.4222722409032391
