comparison,transition,source_cluster,target_cluster,species,n_sites,mean_probability_from,mean_probability_to,mean_probability_delta,median_probability_delta,q10_probability_delta,q90_probability_delta,mean_probability_gain,mean_probability_loss,prop_sites_increase,thermal_group,migratory_strategy,foraging_guild,species_thermal_index,driver_direction,species_label
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Larus_fuscus,219,7.861322323518113e-4,0.002943305994432622,0.00215717376208081,2.4127827749517266e-5,-3.055755878013342e-5,0.0037368791218776514,0.002232045186571154,-7.487142449034441e-5,0.7397260273972602,very cold,short-and long-distance,Gulls,8.9178677716,Gain,Larus fuscus
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Larus_marinus,219,5.79883432647172e-4,0.004905420238967879,0.004325536806320706,1.4992012255024088e-5,-4.029654304938309e-5,0.006716750941866809,0.00441607835643781,-9.054155011710398e-5,0.7031963470319634,very cold,sedentary and short-distance,Gulls,8.3694639418,Gain,Larus marinus
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Limosa_limosa,219,0.005698549085675711,0.002717851424121246,-0.0029806976615544658,-1.3069944406436806e-6,-0.005436539453078796,0.0014336626385132798,0.0011542086361938679,-0.004134906297748332,0.4383561643835616,medium,long-distance,Scolopacids,12.0468335512,Loss,Limosa limosa
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Linaria_cannabina,219,0.8457856377335805,0.9671922400922982,0.12140660235871763,0.07993222640273123,-1.472624025599096e-4,0.30141497161095665,0.12584921654381814,-0.004442614185100487,0.8995433789954338,very warm,short-distance,Passerine seedeaters,13.1603552715,Gain,Linaria cannabina
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Locustella_luscinioides,219,0.003129596558040715,0.0011924871837558299,-0.0019371093742848848,-8.767759571123886e-5,-0.007665952661710329,7.990291179995744e-4,7.166265045353043e-4,-0.0026537358788201876,0.3607305936073059,very warm,long-distance,Marsh warblers,13.5908101527,Loss,Locustella luscinioides
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Locustella_naevia,219,0.07809303960147025,0.1986078075941931,0.12051476799272286,0.10186481597202765,-0.029439656024276742,0.307842212443341,0.1307181677275994,-0.010203399734876549,0.8401826484018264,cold,long-distance,Marsh warblers,11.7684221003,Gain,Locustella naevia
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Lophophanes_cristatus,219,0.5809008608034175,0.7672697273182177,0.1863688665148002,0.18525768759949157,-0.03919799396413428,0.41443472859881497,0.2005677406000858,-0.014198874085285598,0.8310502283105022,cold,sedentary,Tit-like birds,11.7118025203,Gain,Lophophanes cristatus
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Loxia_curvirostra,219,0.09662874916555866,0.4181555491727305,0.3215268000071719,0.27647975923030677,0.038409206420639184,0.6582071344930732,0.3223708695711259,-8.440695639540328e-4,0.9863013698630136,very cold,sedentary and short-distance,Passerine seedeaters,10.4943181045,Gain,Loxia curvirostra
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Lullula_arborea,219,0.09996536888296934,0.16964466253035201,0.0696792936473827,0.02642912290938707,-0.023341826346116677,0.23202637745964633,0.07795847694601588,-0.008279183298633176,0.726027397260274,very warm,short-distance,Open-land insectivores,13.4719748078,Gain,Lullula arborea
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Luscinia_luscinia,219,0.15196436614320735,0.44050512389607616,0.2885407577528688,0.2683368736132694,0.09344018148475282,0.5243918635092779,0.2886224476398033,-8.168988693450376e-5,0.9908675799086758,cold,long-distance,Low flycatching feeders,11.8425102806,Gain,Luscinia luscinia
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Mareca_strepera,219,4.4105530605086584e-4,7.578464232297692e-4,3.167911171789034e-4,-8.198082332598613e-5,-7.212691386213113e-4,0.001175023145553939,5.67639776662403e-4,-2.5084865948349946e-4,0.2557077625570776,warm,short-distance,Dabbling ducks,12.5158986156,Gain,Mareca strepera
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Mergus_merganser,219,3.223905006370979e-4,0.002671903891236979,0.002349513390599881,0.0014499145998200262,2.194702428569725e-4,0.005013535201283736,0.0025137390678354366,-1.6422567723555534e-4,0.9817351598173516,very cold,short-distance,Aquatic pursuers,7.9118621485,Gain,Mergus merganser
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Mergus_serrator,219,0.017486495821405924,0.04396116840597726,0.026474672584571327,0.003214979164531428,-0.0034395237814249372,0.07523447072904231,0.02801380341825238,-0.0015391308336810561,0.7625570776255708,very cold,short-distance,Aquatic pursuers,7.3724850113,Gain,Mergus serrator
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Motacilla_alba,219,0.7481070482610614,0.9821767936330895,0.23406974537202815,0.20398056655420482,0.06350633893982625,0.43625429204305505,0.23406974537202815,0,1,medium,short-distance,Open-land insectivores,11.9859302219,Gain,Motacilla alba
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Motacilla_cinerea,219,0.04000387540861309,0.3186355634401092,0.27863168803149607,0.2606685345253057,0.06823831491500294,0.5242258148988699,0.2786317339863179,-4.5954821813629187e-8,0.9908675799086758,warm,sedentary and short-distance,Open-land insectivores,12.9122079488,Gain,Motacilla cinerea
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Motacilla_flava,219,0.10049168189961026,0.10943101553624668,0.008939333636636413,0.005888215576897405,-0.10611231581154987,0.1279794419005883,0.03954121188955997,-0.030601878252923546,0.5844748858447488,medium,long-distance,Open-land insectivores,12.136968586,Gain,Motacilla flava
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Muscicapa_striata,219,0.2836394570336012,0.7226010400685345,0.4389615830349333,0.4447078292337775,0.18753853764333558,0.6986420985380972,0.4389615830349333,0,1,medium,long-distance,Flycatchers,12.1492223917,Gain,Muscicapa striata
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Numenius_arquata,219,0.09245237426750356,0.09678679487619009,0.0043344206086865155,-0.001750180686519949,-0.07244226889618405,0.07713658128387169,0.025503579647837456,-0.02116915903915094,0.4383561643835616,very cold,short-distance,Scolopacids,10.0493203009,Gain,Numenius arquata
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Oenanthe_oenanthe,219,0.13438849846181058,0.10026125532016363,-0.03412724314164695,-0.02072176353392316,-0.12840610626491689,0.0590805144216428,0.015956479764189437,-0.05008372290583639,0.3470319634703196,cold,long-distance,Low flycatching feeders,11.6202368597,Loss,Oenanthe oenanthe
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Oriolus_oriolus,219,0.015797262665095117,0.013823509496342958,-0.0019737531687521593,1.8718530734920138e-4,-0.018456975806438652,0.015746862322165503,0.00539340645313205,-0.007367159621884204,0.5251141552511416,very warm,long-distance,Orioles,13.4707159049,Loss,Oriolus oriolus
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Panurus_biarmicus,219,0.00225335668379285,0.006538790614393388,0.0042854339306005376,2.8566149341065884e-4,-0.002141497282842869,0.008994040429866575,0.005333715639249554,-0.0010482817086490167,0.6621004566210046,very warm,sedentary,Reedlings,13.8780278318,Gain,Panurus biarmicus
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Parus_major,219,0.972715756772531,0.9963131071441799,0.0235973503716488,0.009658682939616248,-1.767239496412551e-4,0.0614284584245302,0.024964145947404686,-0.0013667955757558758,0.8812785388127854,medium,sedentary and short-distance,Tit-like birds,12.343727765,Gain,Parus major
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Passer_domesticus,219,0.955235820170642,0.9620339484421514,0.0067981282715094266,-9.937577569524292e-4,-0.05849125597437074,0.08649921003325352,0.025869354615421034,-0.019071226343911615,0.4794520547945205,medium,sedentary,Passerine seedeaters,12.2628071769,Gain,Passer domesticus
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Passer_montanus,219,0.7944188865934763,0.9626961024575638,0.16827721586408748,0.14218783988278116,0.020829882355189944,0.36890501667824255,0.1720718832217768,-0.0037946673576893164,0.9497716894977168,very warm,sedentary,Passerine seedeaters,13.070887931,Gain,Passer montanus
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Perdix_perdix,219,0.6214895827574565,0.8657692039185169,0.24427962116106045,0.22555966162058227,0.017812706401432957,0.5136144088556602,0.2512153494599231,-0.006935728298862628,0.9223744292237442,warm,sedentary,Gallinaceous birds,12.8463889005,Gain,Perdix perdix
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Periparus_ater,219,0.7794899408793106,0.9045741786518886,0.1250842377725781,0.08201518792355245,-0.016045218521779224,0.32892493643016907,0.13346817628733837,-0.008383938514760292,0.863013698630137,medium,sedentary,Tit-like birds,11.9045668053,Gain,Periparus ater
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Pernis_apivorus,219,0.029682133944626016,0.11047266839383355,0.08079053444920753,0.03564836638572959,9.1337148877069e-4,0.25435163739124106,0.0824929431551296,-0.001702408705922058,0.9269406392694064,medium,long-distance,Diurnal raptors,11.9608484505,Gain,Pernis apivorus
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Phoenicurus_ochruros,219,0.013539173784737277,0.2098828818808145,0.1963437080960772,0.16816183563511933,0.05654122393339124,0.386428319741689,0.19649891268140493,-1.5520458532770624e-4,0.9954337899543378,very warm,sedentary and short-distance,Low flycatching feeders,13.2394438706,Gain,Phoenicurus ochruros
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Phoenicurus_phoenicurus,219,0.27137877618119044,0.7125737852097652,0.4411950090285748,0.44573171213110474,0.17304119584942979,0.7002363665750575,0.4419000409509874,-7.050319224125817e-4,0.9908675799086758,cold,long-distance,Low flycatching feeders,11.3098485667,Gain,Phoenicurus phoenicurus
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Phylloscopus_collybita,219,0.5169708095814022,0.9732226790656734,0.4562518694842712,0.46307755078754886,0.16563874124452516,0.7181369272898217,0.4562518694842712,0,1,medium,short-distance,Foliage gleaners,11.9465889491,Gain,Phylloscopus collybita
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Phylloscopus_sibilatrix,219,0.237382603739172,0.4120438017786923,0.17466119803952032,0.1720244144546092,-0.02266695505136699,0.3974344885661051,0.1851325996208195,-0.010471401581299198,0.8493150684931506,cold,long-distance,Foliage gleaners,11.3755910555,Gain,Phylloscopus sibilatrix
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Phylloscopus_trochilus,219,0.9422403905907146,0.9934444611561051,0.05120407056539047,0.019427540353792017,-4.755501423127972e-4,0.14957170238355574,0.052585994839211746,-0.0013819242738212958,0.8949771689497716,very cold,long-distance,Foliage gleaners,10.4596695622,Gain,Phylloscopus trochilus
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Pica_pica,219,0.8667100999015136,0.9456726127232253,0.07896251282171166,0.04327093031043805,-0.030489045955690394,0.28598818461321285,0.09715261696892803,-0.01819010414721637,0.7945205479452054,medium,sedentary,Omnivorous corvids,12.155826028,Gain,Pica pica
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Picus_viridis,219,0.3028367663835111,0.49719363404600603,0.19435686766249496,0.17266172702061033,-0.029713726434403162,0.46203976509770434,0.20851150615709746,-0.014154638494602443,0.8082191780821918,warm,sedentary,Woodpeckers,12.9413688865,Gain,Picus viridis
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Podiceps_cristatus,219,0.07361044738981783,0.18243136505306645,0.1088209176632486,0.06714097566272859,-0.038206245492387166,0.3270007431621004,0.12108383642800762,-0.012262918764759007,0.7853881278538812,warm,short-distance,Aquatic pursuers,12.6860788894,Gain,Podiceps cristatus
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Podiceps_grisegena,219,0.028222217261885015,0.12729806686581172,0.09907584960392671,0.08605252642969204,0.015813574710301186,0.19938719967626428,0.09994529913322364,-8.694495292969412e-4,0.9726027397260274,medium,short-distance,Aquatic pursuers,11.9386619385,Gain,Podiceps grisegena
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Podiceps_nigricollis,219,0.004835276938292056,0.020366150017725886,0.015530873079433828,0.006316711466497985,-5.898140943747519e-4,0.03726230525214469,0.01610393067934474,-5.7305759991091e-4,0.8721461187214612,very warm,short-distance,Aquatic pursuers,13.3391366196,Gain,Podiceps nigricollis
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Poecile_palustris,219,0.3816231209316625,0.6418801360070473,0.26025701507538473,0.2568726310115831,-0.0032114924703571645,0.5399083316296287,0.2690593473541493,-0.008802332278764568,0.8949771689497716,medium,sedentary,Tit-like birds,12.3251392514,Gain,Poecile palustris
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Porzana_porzana,219,0.005802273176230188,0.0050268789815209455,-7.753941947092432e-4,2.2802367574564688e-5,-0.00877715104022805,0.006433267282182677,0.00296792708253601,-0.003743321277245256,0.502283105022831,warm,long-distance,Rails,12.4064941754,Loss,Porzana porzana
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Prunella_modularis,219,0.789251764525589,0.9444682948615126,0.15521653033592372,0.09573013698839394,-0.007396346279023102,0.43964233008799275,0.1645067655853405,-0.009290235249416778,0.8767123287671232,very cold,sedentary and short-distance,Low flycatching feeders,10.9083374064,Gain,Prunella modularis
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Pyrrhula_pyrrhula,219,0.22617886896554584,0.6888268994644112,0.4626480304988654,0.4762664215000548,0.16459254541257415,0.7507672051845972,0.4633379193815608,-6.898888826954336e-4,0.9817351598173516,very cold,short-distance,Passerine seedeaters,10.756294956,Gain,Pyrrhula pyrrhula
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Rallus_aquaticus,219,0.022583582914941253,0.1259244049938427,0.10334082207890143,0.05758886178819852,-0.004421579067508716,0.3103760487544444,0.10577873632792037,-0.0024379142490189463,0.863013698630137,very warm,sedentary and short-distance,Rails,13.3215188918,Gain,Rallus aquaticus
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Recurvirostra_avosetta,219,0.01071770185614594,0.02099633508636532,0.010278633230219375,0.0011408093804938513,-0.0020869693151955903,0.03396003442662752,0.013708012186292345,-0.003429378956072969,0.771689497716895,very warm,short-and long-distance,Plovers,14.5831200661,Gain,Recurvirostra avosetta
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Regulus_ignicapilla,219,0.014051697438198434,0.00850717698124766,-0.005544520456950773,-2.5076260721435613e-4,-0.025395874763642964,0.006768011386354617,0.0035348930164373366,-0.00907941347338811,0.4383561643835616,very warm,short-distance,Tit-like birds,13.1999439071,Loss,Regulus ignicapilla
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Regulus_regulus,219,0.7919869592581297,0.9079861615766784,0.11599920231854875,0.08382644569164532,-0.03237800525945576,0.317940249268711,0.12908974675574228,-0.013090544437193517,0.817351598173516,very cold,short-distance,Tit-like birds,10.8075146552,Gain,Regulus regulus
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Remiz_pendulinus,219,7.14750533360159e-4,0.0244268311728089,0.023712080639448737,0.012274877173462742,0.0015285947944856915,0.05457106962374502,0.02372767517599182,-1.5594536543078206e-5,0.9863013698630136,very warm,short-distance,Tit-like birds,13.7399153521,Gain,Remiz pendulinus
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Riparia_riparia,219,0.40500920752037284,0.3479708691279847,-0.057038338392388165,-0.05337423967357974,-0.20949921249289616,0.08710129575189735,0.02296838630921231,-0.08000672470160045,0.3378995433789954,medium,long-distance,Aerial insectivores,11.9550761988,Loss,Riparia riparia
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Saxicola_rubetra,219,0.5698675195071182,0.6542213928378211,0.08435387333070295,0.07795415722321686,-0.20532820221439413,0.3784459194716387,0.13897819252350355,-0.05462431919280059,0.6621004566210046,cold,long-distance,Low flycatching feeders,11.2990488425,Gain,Saxicola rubetra
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Scolopax_rusticola,219,0.05627373688451357,0.13347519992733273,0.07720146304281916,0.043735367148775614,0.003543618084256409,0.19075792354500234,0.07884102951968704,-0.0016395664768678697,0.9269406392694064,very cold,sedentary and short-distance,Scolopacids,10.6010955955,Gain,Scolopax rusticola
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Serinus_serinus,219,0.0024493741825598707,0.005152531067507666,0.0027031568849477964,0.001315794049191259,-2.2842886975243972e-4,0.008726425512426677,0.003601721899411024,-8.985650144632286e-4,0.8447488584474886,very warm,short-distance,Passerine seedeaters,13.8814196118,Gain,Serinus serinus
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Sitta_europaea,219,0.16948729785977276,0.4854986132117171,0.3160113153519443,0.3120364080895708,0.025171655891486275,0.6269526343712866,0.3203160623649805,-0.0043047470130361445,0.9223744292237442,warm,sedentary,Tit-like birds,12.7946675987,Gain,Sitta europaea
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Somateria_mollissima,219,0.010563732323698283,0.01084855436030001,2.848220366017321e-4,1.1521903802436488e-6,-0.003026343301312225,0.003819383075999351,0.00489455330940049,-0.004609731272798762,0.5251141552511416,very cold,short-distance,Diving ducks,8.1688294838,Gain,Somateria mollissima
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Spatula_clypeata,219,0.005054453905741292,0.015573231444654174,0.010518777538912883,0.0012028105348949008,-0.004731659010750012,0.03661477645656186,0.012487326407953884,-0.001968548869041001,0.7625570776255708,cold,short-distance,Dabbling ducks,11.7556216717,Gain,Spatula clypeata
1990s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Spatula_querquedula,219,0.0049422665385561145,0.01589565832707184,0.010953391788515723,0.0027724180715454393,-0.004192866888443626,0.03376032011815579,0.013327573064026875,-0.0023741812755111538,0.7853881278538812,warm,long-distance,Dabbling ducks,12.389627827,Gain,Spatula querquedula
