survey,richness,site,X,Y,tmean_breeding,prec_breeding,hh,perc_urban,perc_cropland,perc_pasture,perc_forest,perc_grass_shrub,local_i,local_p,local_cluster,global_moran_i,global_moran_p,atlas,period
CE59_3,51.23631790246925,CE59,527499.989976083,6247499.726301877,9.50291395508248,204.77761586489,0.402584488214918,0.00437295632873515,0.745794296291846,0.00608866682007672,0.0547980013806904,0.188946079178651,0.0765946017463277,0.0011978083368219125,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE60_3,70.58616637993828,CE60,532500.0469924002,6202499.756178573,9.15539682979527,223.51375420943,0.549732757464524,0,0.612300593011696,0,0.183854423521568,0.203844983466736,-0.026867414084685855,0.08069140985170997,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE61_3,78.29392802810891,CE61,532500.0933404423,6207499.791210008,9.18293693378546,221.786185767606,0.652633455979916,0.140075339073766,0.198266475814206,0,0.498654953911474,0.163003231200555,-0.0495641044470519,0.1086514604255772,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE62_3,87.80002981511929,CE62,532500.0953795096,6212499.751701555,9.23448342538521,217.622553729643,0.472583125847484,0.00605266870015737,0.0828315667117301,0.121773339825558,0.697789752204172,0.0915526725583833,-0.06521927111770001,0.20137187531078618,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE63_3,69.01077291876156,CE63,532500.0520095888,6217499.748924329,9.08807450356278,222.744809425819,0.699030856042654,0.36134645485757,0.0733615923092949,0.036532001950034,0.370799617701588,0.157960333181513,-0.01918039725196093,0.11900030971596949,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE64_3,79.43160448050718,CE64,532500.088076029,6222499.6724942615,9.43380584406308,198.974088670585,0.446704596293089,0.247569121019441,0,0,0.700298323534769,0.024354667965166,-0.07953703098882477,0.01759644396125539,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE65_3,74.30357429055077,CE65,532500.0770745723,6227499.744045095,9.39825562713355,206.189795371462,0.508973513503694,0.643934459334432,0.271040885647365,0.0138973005845795,0.0258412380277661,0,-0.06933563913508496,0.0026545696216461784,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE66_3,56.480662695006615,CE66,532500.0204245233,6232499.74095347,9.38841274504609,208.582393289922,0.471090212393268,0.10789275290194,0.705289976326039,0,0.0660689237463725,0.120748347025649,0.03755696924850572,0.0030879603633918785,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE67_3,60.125554452916774,CE67,532500.0416984205,6237499.664132946,9.40372361040669,211.855850812702,0.269802283176435,0.00106781929713629,0.84702962060488,0,0.100448264774719,0.0514542953232641,0.016423765567214494,0.002618323339261722,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE68_3,50.9423305496757,CE68,532500.0148175734,6242499.735220286,9.44026796442724,209.5359186501,0.38424794701993,0.12152045897084,0.77178940467386,0.0203891807417354,0.0675051457734065,0.0187958098401587,0.0693041516898987,0.0037144535522793316,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE69_3,57.52425765625934,CE69,532499.9412093535,6247499.731587012,9.45176890885537,215.000594744933,0.411569623022085,0.114095246190903,0.752784177966749,0.0365320019477473,0.0179657118890129,0.0786228620055885,0.032970594076577715,0.002525851157517906,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE70_3,66.87106191999669,CE70,537500.0308170322,6202499.79289711,9.11532215604456,228.267237895985,0.712176954420674,0.265711871797547,0.40274176490258,0,0.16553570797708,0.166010655322794,-0.008045072424446862,0.31407613587294697,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE71_3,56.35526492488746,CE71,537500.0835327087,6207499.784787841,9.07363530584534,228.469572184552,0.527003682269495,0.172549806198431,0.654485982202025,0.012177333790926,0.0619314169144566,0.098855460894162,0.010692906463050813,0.3957797312554919,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE72_3,76.51382418323789,CE72,537500.0755039781,6212499.702100726,9.32467264539971,208.617724601653,0.165198361134554,0,0.0589613679131715,0,0.911429858264805,0.00525410624082387,-0.02209399680881508,0.4310239230261997,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE73_3,67.42527585323539,CE73,537500.067701568,6217499.65664748,9.2062627860626,215.565320432107,0.510017279834447,0.136575541046686,0.11356149128466,0.048709335165536,0.67412209684033,0.0270315356627875,-0.010247601718044667,0.26528697009288915,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE74_3,79.51384055634685,CE74,537500.0596364432,6222499.648403606,9.44740884050073,207.734089582199,0.177193019759297,0.0983879054029057,0,0,0.901612094597094,0,-0.07710655988861842,0.023379646934208253,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE75_3,81.1754304560904,CE75,537500.0508192427,6227499.677344484,9.43166637873278,213.292924959387,0.750042988923493,0.351901219885843,0.152551712145624,0.103384998830519,0.282810741806258,0.109351327331757,-0.10124585481341523,0.007189583513403191,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE76_3,46.11539661723518,CE76,537500.0417347807,6232499.63214553,9.3305528889728,215.927030045225,0.493526072449199,0.0487093351629983,0.677096419554301,0,0.0736521670796586,0.200542078203042,0.08765824392863832,0.009188630356853349,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE77_3,54.586802904715874,CE77,537500.0299457153,6237499.735380851,9.45538671811751,203.615938474286,0.579216397966155,0.0265919853767909,0.606862993456979,0.0553408703452994,0.149984230758466,0.161219920062465,0.04820044862189633,0.003912854805335275,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE78_3,60.59806508710244,CE78,537499.9560459278,6242499.652580182,9.57086540900576,199.385847791542,0.721053732222033,0.127466994379174,0.165061067725655,0.00640578312390889,0.447587664547652,0.0885546751834899,0.012910298216540514,0.004981708967538347,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE79_3,62.35784562978699,CE79,537499.9403775054,6247499.718706845,9.52518737728476,203.960004388667,0.625698785467332,0.316121324978675,0.493053379255581,0,0.176520524977781,0.00874591276557317,0.002854090992525385,0.004835281834576451,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE80_3,81.86283017597398,CE80,542500.0765360219,6202499.722907818,9.30581587341397,209.474307164307,0.568055462706749,0.0476944325985463,0.595484132400741,0,0.253934416473943,0.102887018526769,-0.005720196859171122,0.9111777804339635,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE81_3,89.57190987681629,CE81,542500.0725898192,6207499.792100813,9.32937178014853,203.44485233133,0.406369352932515,0.042743006651706,0.138401825208955,0,0.754903948974491,0.0395965515890591,-0.026205163802511703,0.6619151415262106,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE82_3,92.91947712302883,CE82,542500.0549823554,6212499.675981395,9.46151132050125,204.256259965302,0.177554151127225,0.0322689257772932,0,0,0.903123594873576,0.0243546675751501,-0.01270810957823309,0.8813443990809591,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE83_3,68.69614460991525,CE83,542500.0821386847,6217499.709024412,9.20406163891618,216.385845776207,0.421120449287271,0.065149744507549,0.0275476333567758,0,0.738499661363776,0,-0.00957095184321986,0.4247502538454258,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE84_3,62.576478474201174,CE84,542500.0312720044,6222499.667383468,9.32935818053677,215.735529828396,0.712611974080453,0.281798646226376,0.229896710867982,0.04870933515039,0.389206260411064,0.024354667575195,9.601941148743819e-4,0.08227093244765094,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE85_3,71.45316954962703,CE85,542500.0251304065,6227499.663558211,9.44098898970435,208.783354161081,0.718636941463573,0.286289682415601,0.341547951116981,0.0317433729447669,0.279287647793501,0.0611313457291501,-0.03699984207332402,0.03890775139892374,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE86_3,78.25484523416402,CE86,542500.0010096645,6232499.696908841,9.47984973014197,203.120307944525,0.661991223401209,0,0.419330649307835,0.0353543012607286,0.350876464123068,0.194438585308368,-0.07342575559058247,0.023439782701488394,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE87_3,57.33723764211476,CE87,542499.9595191028,6237499.656109798,9.51938119048862,202.718457811606,0.663857132151518,0.113316814499019,0.470517924536624,0.044293798749689,0.309526417706037,0.0623450445086306,0.02747453650263283,0.01580305460284643,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE88_3,54.3255458928716,CE88,542499.960902843,6242499.653049735,9.50291815432364,210.083786559992,0.432311912326413,0,0.725048470495348,0.00752103904113048,0.187739810446839,0.0796906800166826,0.0425776418389876,0.01576563280351014,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE89_3,61.660407960052474,CE89,542499.9426731234,6247499.687087541,9.52605778198398,206.790621356013,0.618821974718465,0.545037952995741,0.209460773233164,0,0.0516788357239847,0.193822438047111,0.0060626122823359725,0.014873050175540125,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CE90_3,66.45681169149837,CE90,547500.0112863941,6202499.766809329,9.31696075865445,219.623665103439,0.636320742804318,0.147142912434656,0.54167686373515,0,0.165535712914428,0.145644510915765,0.005277807050930109,0.46927897025782267,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE91_3,57.43232666566985,CE91,547500.0158636335,6207499.701018751,9.32080079137805,212.588531738027,0.603430832966111,0.093383560695668,0.553293367878924,0,0.279790199350852,0.0240127301512341,-0.004541447353288618,0.689186793496097,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE92_3,65.67492091049226,CE92,547500.0503056952,6212499.673195112,9.54376108127623,201.557640027402,0.76808415875209,0.104404361101852,0.126199204560085,0,0.302872602888453,0.210905567035074,0.002971266407831712,0.6046121726033356,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE93_3,55.82102985773746,CE93,547500.0516845292,6217499.682626755,9.43126014600606,206.330021390909,0.712967202052591,0.270851926748945,0.229688418484986,0,0.393016889998903,0.0333787598396806,0.008891938727179046,0.531046981422008,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE94_3,47.167049000017556,CE94,547500.0194965032,6222499.7292875815,9.22707438897337,220.676807246505,0.30549314232145097,0.073678828498849,0.828482570209362,0.018266001230731,0.030863263445775,0.0243546683076414,0.044002006286197666,0.16996371749290703,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE95_3,42.564087736513116,CE95,547500.0165332087,6227499.702541236,9.2255825889675709,219.999980613835,0.478944135722412,0.136803769780023,0.701023933911162,0.0243546683086999,0.0891082913827144,0.0487093366173999,0.06852983993234914,0.10208484125824362,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE96_3,78.8419499672115,CE96,547499.9788540612,6232499.712970672,9.408124253912,205.487006328093,0.535947387977611,0.18355277491729,0.643440514361072,0,0.0708523243824467,0.102154386339191,-0.06351132983047192,0.06649246434825187,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE97_3,63.59195685361328,CE97,547499.9691090817,6237499.649938437,9.40154774549811,209.920587559592,0.100164918988447,0.0261845144106186,0.947920846293412,0,0.00153997098843606,0.0243546683075335,-0.0027261764529837155,0.08719613421206412,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE98_3,52.29720729968109,CE98,547499.9234977771,6242499.624028113,9.41265965294572,212.840000153269,0.231590268838082,0.0796906824131731,0.871599980968715,0,0.0487093366181118,0,0.04247020430178435,0.057701629674476555,Not significant,0.02878599417520276,3.412737903641636e-107,3,2010s
CE99_3,66.41607462125333,CE99,547499.9032871589,6247499.63590194,9.40972348471624,207.926660404298,0.530809041177279,0.0122905229054639,0.622194336750374,0,0.261615368887085,0.103899771457077,-0.01596566900926002,0.038833400487459396,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CF00_3,66.5618267961116,CF00,502500.02028222225,6152499.89145135,9.54741829202941,241.607626572511,0.335874412572416,0.120051312338404,0.803180483908082,0,0.0672605762877756,0.00950762746573857,-0.02327667410838703,0.010583612680449578,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CF10_3,70.54344245445444,CF10,507500.04285710165,6152499.805047145,9.52493281092658,242.758854179364,0.703361574295851,0.115251932681097,0.390523057927662,0,0.313135148501979,0.181089860889262,-0.043509223616820414,0.01893326115369992,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CF11_3,51.072461406926585,CF11,507500.05492596835,6157499.834451183,9.44447378665648,239.985051104996,0.60846679148525,0.048709335497172,0.569865735658403,0.024354667748586,0.184489832556072,0.172580428539767,0.0683799879686885,0.012100262881065521,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CF12_3,58.085613563018235,CF12,507500.04327710776,6162499.789395868,9.39350559380924,242.570136607057,0.741887357484868,0.0400509565047379,0.234625242865926,0.127788123139353,0.356236575707394,0.241299101782588,0.027390832488899747,0.01109877300010998,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CF13_3,71.70256570294137,CF13,507500.0706404502,6167499.781255058,9.37959492340708,240.315593805345,0.668499156670801,0.111416462712761,0.166984070734652,0.0914038865759934,0.519286312600008,0.110909267376586,-0.05471645108746366,0.005719451483263093,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CF14_3,55.34374891646016,CF14,507500.0739329783,6172499.809900087,9.41424879587137,237.826567388718,0.648559054391847,0.126344575625182,0.53388096673701,0.0243546677473191,0.16516426969565,0.150255520194839,0.039958950280781086,0.01414155611913799,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CF15_3,47.73991684303271,CF15,507500.0533334287,6177499.764015607,9.39376879446628,242.917009078886,0.605543833384976,0.375272995875295,0.495989143695461,0.019439442154865,0.0750119358602395,0.0342864824141392,0.08915012535601366,0.005647893224207328,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CF16_3,60.26219853191135,CF16,507500.07135441876,6182499.754977835,9.39068611999198,239.809484567507,0.57137799820871,0.0700967100922097,0.606800450700528,0,0.201801863301513,0.121300975905749,0.01858319638360588,7.668444061525241e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CF17_3,45.95972765022345,CF17,507500.0651289864,6187499.782657654,9.39956357402494,239.626367174995,0.229689380995811,0.00296729314291284,0.868223932412556,0,0.00593458628569686,0.122874188158834,0.13324234566209062,1.8589587481182668e-4,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CF18_3,63.36477277960729,CF18,507500.03483679594,6192499.735736998,9.44176893941903,232.974775602991,0.614261593422014,0,0.447651671555922,0,0.148107678434985,0.404240650009093,-0.004268382214569983,1.0638118685521397e-4,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CF19_3,52.06062625612632,CF19,507500.0425821252,6197499.836890889,9.4006726249474,236.992153738139,0.735556382980087,0.250499669814709,0.374028317735586,0.038878884308757,0.129114441191135,0.207478686949813,0.0916935755562174,5.047726611876682e-5,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CF20_3,46.47373161217049,CF20,512500.0890358579,6152499.85022648,9.56111157011707,240.622415626087,0.343395629068345,0.0529347066560039,0.80193857745138,0,0.0816717037144966,0.0634550121781191,0.09349027134509848,0.014084527799168791,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CF21_3,49.95781448286179,CF21,512500.0804062962,6157499.787179069,9.50200963184167,238.301543270968,0.498077627416646,0,0.660924919884728,0,0.108471872559038,0.230603207556234,0.06966669818610079,0.017229791644548395,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CF22_3,47.96241880354302,CF22,512500.03149114567,6162499.872222402,9.40661185497368,238.693948895778,0.436782488693321,0.0730640031323055,0.734880158616797,0.00501658930042281,0.0961249456125011,0.0909143033379732,0.07714307995027464,0.018760441295577468,Low-low,0.02878599417520276,3.412737903641636e-107,3,2010s
CF23_3,66.30087165512356,CF23,512500.06907642435,6167499.771820084,9.35510942869555,241.763961329217,0.677390348887018,0,0.352298011551103,0.0608866692806262,0.395287179166603,0.191528140001668,-0.01824613611287454,0.01559866207907479,High-low,0.02878599417520276,3.412737903641636e-107,3,2010s
